metric,indicator,demographic_category,demographic_value,date_type,date_value_start,date_value_end,week,value,unit,description
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-03-12,2023-03-18,11,13682,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-03-19,2023-03-25,12,14352,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-03-26,2023-04-01,13,14479,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-04-02,2023-04-08,14,14045,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-04-09,2023-04-15,15,14636,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-04-16,2023-04-22,16,13969,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-04-23,2023-04-29,17,13932,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-04-30,2023-05-06,18,14142,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-05-07,2023-05-13,19,14939,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-05-14,2023-05-20,20,14979,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-05-21,2023-05-27,21,14421,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-05-28,2023-06-03,22,14351,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-06-04,2023-06-10,23,14669,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-06-11,2023-06-17,24,14870,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-06-18,2023-06-24,25,14495,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-06-25,2023-07-01,26,14521,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-07-02,2023-07-08,27,13864,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-07-09,2023-07-15,28,14464,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-07-16,2023-07-22,29,14103,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-07-23,2023-07-29,30,14141,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-07-30,2023-08-05,31,13958,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-08-06,2023-08-12,32,14510,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-08-13,2023-08-19,33,13932,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-08-20,2023-08-26,34,13997,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-08-27,2023-09-02,35,13958,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-09-03,2023-09-09,36,14242,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-09-10,2023-09-16,37,14727,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-09-17,2023-09-23,38,14576,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-09-24,2023-09-30,39,14137,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-10-01,2023-10-07,40,14963,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-10-08,2023-10-14,41,14426,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-10-15,2023-10-21,42,14851,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-10-22,2023-10-28,43,14911,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-10-29,2023-11-04,44,14577,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-11-05,2023-11-11,45,14528,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-11-12,2023-11-18,46,14578,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-11-19,2023-11-25,47,13408,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-11-26,2023-12-02,48,15250,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-12-03,2023-12-09,49,14908,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-12-10,2023-12-16,50,14998,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-12-17,2023-12-23,51,14131,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-12-24,2023-12-30,52,14058,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2023-12-31,2024-01-06,1,14951,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-01-07,2024-01-13,2,14447,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-01-14,2024-01-20,3,13945,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-01-21,2024-01-27,4,13765,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-01-28,2024-02-03,5,14381,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-02-04,2024-02-10,6,14417,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-02-11,2024-02-17,7,13962,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-02-18,2024-02-24,8,14486,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-02-25,2024-03-02,9,14413,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-03-03,2024-03-09,10,14067,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-03-10,2024-03-16,11,14370,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-03-17,2024-03-23,12,14407,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-03-24,2024-03-30,13,14201,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-03-31,2024-04-06,14,14196,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-04-07,2024-04-13,15,14584,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-04-14,2024-04-20,16,14238,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-04-21,2024-04-27,17,14298,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-04-28,2024-05-04,18,14225,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-05-05,2024-05-11,19,14228,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-05-12,2024-05-18,20,14448,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-05-19,2024-05-25,21,14313,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-05-26,2024-06-01,22,13973,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-06-02,2024-06-08,23,13868,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-06-09,2024-06-15,24,13899,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-06-16,2024-06-22,25,13362,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-06-23,2024-06-29,26,13949,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-06-30,2024-07-06,27,12752,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-07-07,2024-07-13,28,14061,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-07-14,2024-07-20,29,14006,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-07-21,2024-07-27,30,13743,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-07-28,2024-08-03,31,13654,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-08-04,2024-08-10,32,13584,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-08-18,2024-08-24,34,13058,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-08-25,2024-08-31,35,13387,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-09-01,2024-09-07,36,13264,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-09-08,2024-09-14,37,13673,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-09-15,2024-09-21,38,14095,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-09-22,2024-09-28,39,13833,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-09-29,2024-10-05,40,13853,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-10-06,2024-10-12,41,13417,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-10-20,2024-10-26,43,14520,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-10-27,2024-11-02,44,13399,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-11-03,2024-11-09,45,13646,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-11-10,2024-11-16,46,13559,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-11-17,2024-11-23,47,13545,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-11-24,2024-11-30,48,12027,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-12-01,2024-12-07,49,13690,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-12-08,2024-12-14,50,13743,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-12-15,2024-12-21,51,13481,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-12-22,2024-12-28,52,12216,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2024-12-29,2025-01-04,1,13794,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-01-05,2025-01-11,2,13784,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-01-12,2025-01-18,3,14438,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-01-19,2025-01-25,4,14151,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-01-26,2025-02-01,5,14677,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-02-02,2025-02-08,6,14850,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-02-09,2025-02-15,7,13770,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-02-16,2025-02-22,8,13694,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-02-23,2025-03-01,9,13856,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-03-02,2025-03-08,10,13153,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-03-09,2025-03-15,11,13441,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-03-16,2025-03-22,12,13606,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-03-23,2025-03-29,13,12958,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-03-30,2025-04-05,14,13273,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-04-06,2025-04-12,15,13085,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-04-13,2025-04-19,16,13306,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-04-20,2025-04-26,17,13190,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-04-27,2025-05-03,18,13177,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-05-04,2025-05-10,19,13225,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-05-11,2025-05-17,20,13180,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-05-18,2025-05-24,21,13280,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-05-25,2025-05-31,22,13188,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-06-01,2025-06-07,23,13286,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-06-08,2025-06-14,24,12883,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-06-15,2025-06-21,25,12864,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-06-22,2025-06-28,26,12964,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-06-29,2025-07-05,27,12480,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-07-06,2025-07-12,28,13290,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-07-13,2025-07-19,29,13333,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-07-20,2025-07-26,30,13347,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-07-27,2025-08-02,31,12961,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-08-03,2025-08-09,32,13038,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-08-10,2025-08-16,33,13253,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-08-17,2025-08-23,34,12999,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-08-24,2025-08-30,35,13202,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-08-31,2025-09-06,36,13098,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-09-07,2025-09-13,37,13239,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-09-14,2025-09-20,38,13761,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-09-21,2025-09-27,39,13407,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-09-28,2025-10-04,40,13649,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-10-05,2025-10-11,41,13574,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-10-12,2025-10-18,42,12887,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-10-19,2025-10-25,43,13667,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-10-26,2025-11-01,44,12939,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-11-02,2025-11-08,45,12898,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-11-09,2025-11-15,46,12764,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-11-16,2025-11-22,47,13003,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-11-23,2025-11-29,48,11639,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-11-30,2025-12-06,49,12945,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-12-07,2025-12-13,50,13088,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-12-14,2025-12-20,51,13342,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-12-21,2025-12-27,52,12004,count,NA
Influenza,Flu ILI ED Visit,ED Count, ,Weekly,2025-12-28,2026-01-03,53,13112,count,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2017-12-31,2018-01-06,1,3.99,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-01-07,2018-01-13,2,4.15,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-01-14,2018-01-20,3,5.16,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-01-21,2018-01-27,4,6.64,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-01-28,2018-02-03,5,8.87,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-02-04,2018-02-10,6,10.52,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-02-11,2018-02-17,7,10.31,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-02-18,2018-02-24,8,8.04,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-02-25,2018-03-03,9,4.62,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-03-04,2018-03-10,10,3.99,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-03-11,2018-03-17,11,3.25,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-03-18,2018-03-24,12,2.82,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-03-25,2018-03-31,13,2.83,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-04-01,2018-04-07,14,2.94,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-04-08,2018-04-14,15,2.65,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-04-15,2018-04-21,16,2.32,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-04-22,2018-04-28,17,2.07,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-04-29,2018-05-05,18,1.78,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-05-06,2018-05-12,19,1.44,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-05-13,2018-05-19,20,1.29,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-05-20,2018-05-26,21,1.33,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-05-27,2018-06-02,22,1.36,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-06-03,2018-06-09,23,1.05,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-06-17,2018-06-23,25,1.03,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-07-22,2018-07-28,30,0.71,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-09-02,2018-09-08,36,0.97,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-09-23,2018-09-29,39,1.4,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-10-07,2018-10-13,41,1.67,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-10-21,2018-10-27,43,1.47,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-10-28,2018-11-03,44,1.57,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-11-04,2018-11-10,45,1.63,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-11-11,2018-11-17,46,1.94,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-11-18,2018-11-24,47,2.19,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-11-25,2018-12-01,48,2.26,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-12-02,2018-12-08,49,2.32,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-12-09,2018-12-15,50,2.92,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-12-16,2018-12-22,51,3.3,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-12-23,2018-12-29,52,4.52,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2018-12-30,2019-01-05,1,5.12,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-01-06,2019-01-12,2,4.56,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-01-13,2019-01-19,3,5.02,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-01-20,2019-01-26,4,5.07,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-01-27,2019-02-02,5,5.2,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-02-03,2019-02-09,6,5.53,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-02-10,2019-02-16,7,5.08,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-02-17,2019-02-23,8,4.77,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-02-24,2019-03-02,9,4.07,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-03-03,2019-03-09,10,3.6,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-03-10,2019-03-16,11,3.44,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-03-17,2019-03-23,12,3.99,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-03-24,2019-03-30,13,4.66,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-03-31,2019-04-06,14,4.83,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-04-07,2019-04-13,15,4.68,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-04-14,2019-04-20,16,3.61,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-04-21,2019-04-27,17,2.37,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-04-28,2019-05-04,18,2.08,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-05-05,2019-05-11,19,1.85,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-05-12,2019-05-18,20,1.87,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-05-19,2019-05-25,21,1.66,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-05-26,2019-06-01,22,1.81,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-06-02,2019-06-08,23,1.3,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-06-09,2019-06-15,24,1.18,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-06-16,2019-06-22,25,1.16,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-06-23,2019-06-29,26,1.01,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-06-30,2019-07-06,27,0.97,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-07-07,2019-07-13,28,0.79,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-07-14,2019-07-20,29,0.78,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-07-21,2019-07-27,30,0.78,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-07-28,2019-08-03,31,0.66,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-08-18,2019-08-24,34,0.69,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-08-25,2019-08-31,35,0.77,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-09-01,2019-09-07,36,0.83,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-09-15,2019-09-21,38,1.22,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-09-22,2019-09-28,39,1.36,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-09-29,2019-10-05,40,1.22,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-10-06,2019-10-12,41,1.47,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-10-13,2019-10-19,42,1.47,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-10-20,2019-10-26,43,1.59,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-10-27,2019-11-02,44,1.51,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-11-03,2019-11-09,45,1.57,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-11-10,2019-11-16,46,1.79,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-11-17,2019-11-23,47,1.89,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-11-24,2019-11-30,48,2.29,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-12-01,2019-12-07,49,2.51,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-12-08,2019-12-14,50,2.42,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-12-15,2019-12-21,51,3.07,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-12-22,2019-12-28,52,4.46,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2019-12-29,2020-01-04,1,5.18,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-01-05,2020-01-11,2,5.64,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-01-12,2020-01-18,3,6.42,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-01-19,2020-01-25,4,8.31,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-01-26,2020-02-01,5,9.45,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-02-02,2020-02-08,6,10.19,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-02-09,2020-02-15,7,8.52,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-02-16,2020-02-22,8,7.15,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-02-23,2020-02-29,9,5.54,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-03-01,2020-03-07,10,5.73,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-03-08,2020-03-14,11,6.59,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-03-15,2020-03-21,12,6.3,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-03-22,2020-03-28,13,4.78,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-03-29,2020-04-04,14,4.54,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-04-19,2020-04-25,17,2.01,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-05-10,2020-05-16,20,1.11,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-11-08,2020-11-14,46,1.13,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-11-22,2020-11-28,48,1.23,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-11-29,2020-12-05,49,1.12,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2020-12-13,2020-12-19,51,1.44,percentage,NA
Influenza,Flu ILI ED Visit,ili ed perc, ,Weekly,2021-01-17,2021-01-23,3,1.11,percentage,NA
