model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error
gnn_multiedge_leaknorm,post_covid,4,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,2026-01-11,,,2026-01-11,2025-12-28,2026-01-11,2.0,57.0,76.3478012084961,19.347801208496094
gnn_multiedge_leaknorm,post_covid,4,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2026-01-11,2.0,57.0,76.3478012084961,19.347801208496094
gnn_multiedge_leaknorm,post_covid,4,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,20.26508331298828,2.4650840759277344
gnn_multiedge_leaknorm,post_covid,4,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,20.26508331298828,2.4650840759277344
gnn_multiedge_leaknorm,post_covid,4,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,20.26508331298828,2.4650840759277344
gnn_multiedge_leaknorm,post_covid,4,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-01-11,4.0,132.3000030517578,188.0174560546875,55.71745300292969
gnn_multiedge_leaknorm,post_covid,4,South End,2025-26,0.9,IT90,134.00251631923587,40,,2026-01-11,,,2026-01-11,2025-12-14,2026-01-11,4.0,132.3000030517578,188.0174560546875,55.71745300292969
gnn_multiedge_leaknorm,post_covid,4,South End,2025-26,0.98,IT98,183.45444562568642,40,,2026-01-11,,,2026-01-11,2025-12-14,2026-01-11,4.0,132.3000030517578,188.0174560546875,55.71745300292969
gnn_multiedge_leaknorm,post_covid,4,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,11.745805740356444,0.7458057403564435
gnn_multiedge_leaknorm,post_covid,4,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,11.745805740356444,0.7458057403564435
gnn_multiedge_leaknorm,post_covid,4,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,11.745805740356444,0.7458057403564435
gnn_multiedge_leaknorm,post_covid,4,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-18,4.0,88.0,89.74066162109375,1.74066162109375
gnn_multiedge_leaknorm,post_covid,4,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-21,2026-01-18,4.0,88.0,89.74066162109375,1.74066162109375
gnn_multiedge_leaknorm,post_covid,4,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-01-18,4.0,88.0,89.74066162109375,1.74066162109375
gnn_multiedge_leaknorm,post_covid,4,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,10.458348001752581,0.7583480457683187
gnn_multiedge_leaknorm,post_covid,4,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,10.458348001752581,0.7583480457683187
gnn_multiedge_leaknorm,post_covid,4,CITYWIDE,2024-25,0.98,IT98,134.22833796478614,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,10.458348001752581,0.7583480457683187
gnn_multiedge_leaknorm,post_covid,4,CITYWIDE,2025-26,0.5,IT50,60.20679524890062,40,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-01-11,3.0,101.93214144025531,118.43485069274902,16.502709252493716
gnn_multiedge_leaknorm,post_covid,4,CITYWIDE,2025-26,0.9,IT90,98.17566769051967,40,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-21,2026-01-11,3.0,101.93214144025531,118.43485069274902,16.502709252493716
gnn_multiedge_leaknorm,post_covid,4,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-01-11,3.0,101.93214144025531,118.43485069274902,16.502709252493716
gnn_multiedge_level,post_covid,4,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-15,0.0,5.699999809265137,11.73238754272461,6.032387733459473
gnn_multiedge_level,post_covid,4,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-15,0.0,5.699999809265137,11.73238754272461,6.032387733459473
gnn_multiedge_level,post_covid,4,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-15,0.0,5.699999809265137,11.73238754272461,6.032387733459473
gnn_multiedge_level,post_covid,4,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-15,8.0,80.5999984741211,74.21356201171875,-6.386436462402344
gnn_multiedge_level,post_covid,4,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,2026-02-15,8.0,-8.0,2026-02-15,2025-12-21,2026-02-15,8.0,80.5999984741211,74.21356201171875,-6.386436462402344
gnn_multiedge_level,post_covid,4,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-02-15,8.0,80.5999984741211,74.21356201171875,-6.386436462402344
gnn_multiedge_level,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,7.195079326629639,3.795078754425049
gnn_multiedge_level,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,7.195079326629639,3.795078754425049
gnn_multiedge_level,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,7.195079326629639,3.795078754425049
gnn_multiedge_level,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-21,2026-04-19,17.0,58.099998474121094,54.6624870300293,-3.437511444091797
gnn_multiedge_level,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,,,,,2025-12-21,2026-04-19,17.0,58.099998474121094,54.6624870300293,-3.437511444091797
gnn_multiedge_level,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-04-19,17.0,58.099998474121094,54.6624870300293,-3.437511444091797
gnn_multiedge_level,post_covid,4,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-06-22,3.0,10.300000190734863,11.381250381469728,1.081250190734865
gnn_multiedge_level,post_covid,4,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-06-22,3.0,10.300000190734863,11.381250381469728,1.081250190734865
gnn_multiedge_level,post_covid,4,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-06-22,3.0,10.300000190734863,11.381250381469728,1.081250190734865
gnn_multiedge_level,post_covid,4,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-02-15,9.0,92.8000030517578,85.99148559570312,-6.808517456054673
gnn_multiedge_level,post_covid,4,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,2026-01-18,5.0,-5.0,2026-01-18,2025-12-14,2026-02-15,9.0,92.8000030517578,85.99148559570312,-6.808517456054673
gnn_multiedge_level,post_covid,4,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-02-15,9.0,92.8000030517578,85.99148559570312,-6.808517456054673
gnn_multiedge_level,post_covid,4,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,41.457576751708984,17.157577514648438
gnn_multiedge_level,post_covid,4,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,41.457576751708984,17.157577514648438
gnn_multiedge_level,post_covid,4,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,41.457576751708984,17.157577514648438
gnn_multiedge_level,post_covid,4,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-15,8.0,256.1499938964844,280.383544921875,24.233551025390625
gnn_multiedge_level,post_covid,4,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,2026-01-18,,,2026-01-18,2025-12-21,2026-02-15,8.0,256.1499938964844,280.383544921875,24.233551025390625
gnn_multiedge_level,post_covid,4,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-02-15,8.0,256.1499938964844,280.383544921875,24.233551025390625
gnn_multiedge_level,post_covid,4,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-06-15,0.0,3.09999942779541,7.72191333770752,4.62191390991211
gnn_multiedge_level,post_covid,4,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-06-15,0.0,3.09999942779541,7.72191333770752,4.62191390991211
gnn_multiedge_level,post_covid,4,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-06-15,0.0,3.09999942779541,7.72191333770752,4.62191390991211
gnn_multiedge_level,post_covid,4,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-02-15,7.0,59.29999923706055,59.760704040527344,0.4607048034667969
gnn_multiedge_level,post_covid,4,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,2026-02-15,7.0,-7.0,2026-02-15,2025-12-28,2026-02-15,7.0,59.29999923706055,59.760704040527344,0.4607048034667969
gnn_multiedge_level,post_covid,4,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-02-15,7.0,59.29999923706055,59.760704040527344,0.4607048034667969
gnn_multiedge_level,post_covid,4,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-06-15,2.0,5.300000190734863,5.996911525726318,0.6969113349914551
gnn_multiedge_level,post_covid,4,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-06-15,2.0,5.300000190734863,5.996911525726318,0.6969113349914551
gnn_multiedge_level,post_covid,4,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-06-15,2.0,5.300000190734863,5.996911525726318,0.6969113349914551
gnn_multiedge_level,post_covid,4,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2026-01-04,2026-02-15,6.0,21.100000381469727,33.90631103515625,12.806310653686523
gnn_multiedge_level,post_covid,4,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,2026-01-18,,,2026-01-18,2026-01-04,2026-02-15,6.0,21.100000381469727,33.90631103515625,12.806310653686523
gnn_multiedge_level,post_covid,4,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-02-15,6.0,21.100000381469727,33.90631103515625,12.806310653686523
gnn_multiedge_level,post_covid,4,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-06-15,-1.0,6.899999618530273,14.280957221984863,7.38095760345459
gnn_multiedge_level,post_covid,4,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-06-15,-1.0,6.899999618530273,14.280957221984863,7.38095760345459
gnn_multiedge_level,post_covid,4,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-06-15,-1.0,6.899999618530273,14.280957221984863,7.38095760345459
gnn_multiedge_level,post_covid,4,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-15,8.0,94.5999984741211,105.5215072631836,10.9215087890625
gnn_multiedge_level,post_covid,4,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,2026-01-18,,,2026-01-18,2025-12-21,2026-02-15,8.0,94.5999984741211,105.5215072631836,10.9215087890625
gnn_multiedge_level,post_covid,4,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,,,,,2025-12-21,2026-02-15,8.0,94.5999984741211,105.5215072631836,10.9215087890625
gnn_multiedge_level,post_covid,4,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-06-08,0.0,6.800000190734863,7.797964096069336,0.9979639053344727
gnn_multiedge_level,post_covid,4,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-06-08,0.0,6.800000190734863,7.797964096069336,0.9979639053344727
gnn_multiedge_level,post_covid,4,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-06-08,0.0,6.800000190734863,7.797964096069336,0.9979639053344727
gnn_multiedge_level,post_covid,4,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-15,8.0,61.099998474121094,52.098487854003906,-9.001510620117188
gnn_multiedge_level,post_covid,4,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-02-15,8.0,61.099998474121094,52.098487854003906,-9.001510620117188
gnn_multiedge_level,post_covid,4,Jamaica Plain,2025-26,0.98,IT98,66.72678487426273,38,,,,,,2025-12-21,2026-02-15,8.0,61.099998474121094,52.098487854003906,-9.001510620117188
gnn_multiedge_level,post_covid,4,Mattapan,2024-25,0.5,IT50,75.36060630157071,8,,,,,,2025-06-22,2025-06-15,-1.0,11.299999237060549,19.789566040039062,8.489566802978514
gnn_multiedge_level,post_covid,4,Mattapan,2024-25,0.9,IT90,114.4266389550119,8,,,,,,2025-06-22,2025-06-15,-1.0,11.299999237060549,19.789566040039062,8.489566802978514
gnn_multiedge_level,post_covid,4,Mattapan,2024-25,0.98,IT98,149.46970387636378,8,,,,,,2025-06-22,2025-06-15,-1.0,11.299999237060549,19.789566040039062,8.489566802978514
gnn_multiedge_level,post_covid,4,Mattapan,2025-26,0.5,IT50,75.36060630157071,39,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-28,2026-02-15,7.0,110.3000030517578,121.58948516845705,11.289482116699247
gnn_multiedge_level,post_covid,4,Mattapan,2025-26,0.9,IT90,114.4266389550119,39,,2026-01-18,,,2026-01-18,2025-12-28,2026-02-15,7.0,110.3000030517578,121.58948516845705,11.289482116699247
gnn_multiedge_level,post_covid,4,Mattapan,2025-26,0.98,IT98,149.46970387636378,39,,,,,,2025-12-28,2026-02-15,7.0,110.3000030517578,121.58948516845705,11.289482116699247
gnn_multiedge_level,post_covid,4,Roslindale,2024-25,0.5,IT50,83.12526323754497,7,,,,,,2025-06-22,2025-06-15,-1.0,26.200000762939453,22.1018009185791,-4.098199844360352
gnn_multiedge_level,post_covid,4,Roslindale,2024-25,0.9,IT90,133.65502394030972,7,,,,,,2025-06-22,2025-06-15,-1.0,26.200000762939453,22.1018009185791,-4.098199844360352
gnn_multiedge_level,post_covid,4,Roslindale,2024-25,0.98,IT98,181.10052866383202,7,,,,,,2025-06-22,2025-06-15,-1.0,26.200000762939453,22.1018009185791,-4.098199844360352
gnn_multiedge_level,post_covid,4,Roslindale,2025-26,0.5,IT50,83.12526323754497,35,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-02-15,7.0,170.10000610351562,133.3553924560547,-36.74461364746094
gnn_multiedge_level,post_covid,4,Roslindale,2025-26,0.9,IT90,133.65502394030972,35,2025-12-21,,,,,2025-12-28,2026-02-15,7.0,170.10000610351562,133.3553924560547,-36.74461364746094
gnn_multiedge_level,post_covid,4,Roslindale,2025-26,0.98,IT98,181.10052866383202,35,,,,,,2025-12-28,2026-02-15,7.0,170.10000610351562,133.3553924560547,-36.74461364746094
gnn_multiedge_level,post_covid,4,Roxbury,2024-25,0.5,IT50,138.88545502174753,9,,,,,,2025-06-22,2025-06-15,-1.0,29.399999618530273,35.643741607666016,6.243741989135742
gnn_multiedge_level,post_covid,4,Roxbury,2024-25,0.9,IT90,231.9483227351807,9,,,,,,2025-06-22,2025-06-15,-1.0,29.399999618530273,35.643741607666016,6.243741989135742
gnn_multiedge_level,post_covid,4,Roxbury,2024-25,0.98,IT98,322.0096816211373,9,,,,,,2025-06-22,2025-06-15,-1.0,29.399999618530273,35.643741607666016,6.243741989135742
gnn_multiedge_level,post_covid,4,Roxbury,2025-26,0.5,IT50,138.88545502174753,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-15,8.0,254.69998168945312,240.91351318359375,-13.786468505859375
gnn_multiedge_level,post_covid,4,Roxbury,2025-26,0.9,IT90,231.9483227351807,40,2025-12-21,2026-02-15,8.0,-8.0,2026-02-15,2025-12-21,2026-02-15,8.0,254.69998168945312,240.91351318359375,-13.786468505859375
gnn_multiedge_level,post_covid,4,Roxbury,2025-26,0.98,IT98,322.0096816211373,40,,,,,,2025-12-21,2026-02-15,8.0,254.69998168945312,240.91351318359375,-13.786468505859375
gnn_multiedge_level,post_covid,4,South Boston,2024-25,0.5,IT50,31.63670795756643,7,,,,,,2025-06-15,2025-06-15,0.0,6.300000190734863,7.823641300201416,1.5236411094665527
gnn_multiedge_level,post_covid,4,South Boston,2024-25,0.9,IT90,60.18982141922808,7,,,,,,2025-06-15,2025-06-15,0.0,6.300000190734863,7.823641300201416,1.5236411094665527
gnn_multiedge_level,post_covid,4,South Boston,2024-25,0.98,IT98,90.82483767314203,7,,,,,,2025-06-15,2025-06-15,0.0,6.300000190734863,7.823641300201416,1.5236411094665527
gnn_multiedge_level,post_covid,4,South Boston,2025-26,0.5,IT50,31.63670795756643,35,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-02-15,7.0,57.0,58.27312088012695,1.2731208801269531
gnn_multiedge_level,post_covid,4,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,,,,,2025-12-28,2026-02-15,7.0,57.0,58.27312088012695,1.2731208801269531
gnn_multiedge_level,post_covid,4,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2026-02-15,7.0,57.0,58.27312088012695,1.2731208801269531
gnn_multiedge_level,post_covid,4,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-06-15,0.0,17.799999237060547,21.68218040466309,3.8821811676025426
gnn_multiedge_level,post_covid,4,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-06-15,0.0,17.799999237060547,21.68218040466309,3.8821811676025426
gnn_multiedge_level,post_covid,4,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-06-15,0.0,17.799999237060547,21.68218040466309,3.8821811676025426
gnn_multiedge_level,post_covid,4,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-02-15,9.0,132.3000030517578,139.2833251953125,6.9833221435546875
gnn_multiedge_level,post_covid,4,South End,2025-26,0.9,IT90,134.00251631923587,40,,2026-02-15,,,2026-02-15,2025-12-14,2026-02-15,9.0,132.3000030517578,139.2833251953125,6.9833221435546875
gnn_multiedge_level,post_covid,4,South End,2025-26,0.98,IT98,183.45444562568642,40,,,,,,2025-12-14,2026-02-15,9.0,132.3000030517578,139.2833251953125,6.9833221435546875
gnn_multiedge_level,post_covid,4,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-06-08,-2.0,11.0,8.412832260131836,-2.587167739868164
gnn_multiedge_level,post_covid,4,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-06-08,-2.0,11.0,8.412832260131836,-2.587167739868164
gnn_multiedge_level,post_covid,4,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-06-08,-2.0,11.0,8.412832260131836,-2.587167739868164
gnn_multiedge_level,post_covid,4,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-21,2026-02-15,8.0,88.0,63.43061828613281,-24.569381713867188
gnn_multiedge_level,post_covid,4,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-02-15,8.0,88.0,63.43061828613281,-24.569381713867188
gnn_multiedge_level,post_covid,4,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,,,,,2025-12-21,2026-02-15,8.0,88.0,63.43061828613281,-24.569381713867188
gnn_multiedge_level,post_covid,4,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-06-15,-1.0,9.699999955984262,16.121408019747054,6.421408063762792
gnn_multiedge_level,post_covid,4,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-06-15,-1.0,9.699999955984262,16.121408019747054,6.421408063762792
gnn_multiedge_level,post_covid,4,CITYWIDE,2024-25,0.98,IT98,134.22833796478614,9,,,,,,2025-06-22,2025-06-15,-1.0,9.699999955984262,16.121408019747054,6.421408063762792
gnn_multiedge_level,post_covid,4,CITYWIDE,2025-26,0.5,IT50,60.20679524890062,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-15,8.0,101.93214225769043,107.36607088361468,5.433928625924253
gnn_multiedge_level,post_covid,4,CITYWIDE,2025-26,0.9,IT90,98.17566769051967,40,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-02-15,8.0,101.93214225769043,107.36607088361468,5.433928625924253
gnn_multiedge_level,post_covid,4,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-02-15,8.0,101.93214225769043,107.36607088361468,5.433928625924253
gnn_multiedge_rt,post_covid,4,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,9.814988136291504,4.114988327026367
gnn_multiedge_rt,post_covid,4,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,9.814988136291504,4.114988327026367
gnn_multiedge_rt,post_covid,4,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,9.814988136291504,4.114988327026367
gnn_multiedge_rt,post_covid,4,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-22,9.0,80.5999984741211,73.57955932617188,-7.020439147949219
gnn_multiedge_rt,post_covid,4,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,2026-02-22,9.0,-9.0,2026-02-22,2025-12-21,2026-02-22,9.0,80.5999984741211,73.57955932617188,-7.020439147949219
gnn_multiedge_rt,post_covid,4,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-02-22,9.0,80.5999984741211,73.57955932617188,-7.020439147949219
gnn_multiedge_rt,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,7.234630584716797,3.834630012512207
gnn_multiedge_rt,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,7.234630584716797,3.834630012512207
gnn_multiedge_rt,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,7.234630584716797,3.834630012512207
gnn_multiedge_rt,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-21,2026-02-15,8.0,58.099998474121094,58.212158203125,0.11215972900390625
gnn_multiedge_rt,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,2026-02-15,8.0,-8.0,2026-02-15,2025-12-21,2026-02-15,8.0,58.099998474121094,58.212158203125,0.11215972900390625
gnn_multiedge_rt,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-02-15,8.0,58.099998474121094,58.212158203125,0.11215972900390625
gnn_multiedge_rt,post_covid,4,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,11.065020561218262,0.7650203704833984
gnn_multiedge_rt,post_covid,4,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,11.065020561218262,0.7650203704833984
gnn_multiedge_rt,post_covid,4,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,11.065020561218262,0.7650203704833984
gnn_multiedge_rt,post_covid,4,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-01-11,4.0,92.8000030517578,103.8263702392578,11.0263671875
gnn_multiedge_rt,post_covid,4,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-14,2026-01-11,4.0,92.8000030517578,103.8263702392578,11.0263671875
gnn_multiedge_rt,post_covid,4,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-01-11,4.0,92.8000030517578,103.8263702392578,11.0263671875
gnn_multiedge_rt,post_covid,4,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,27.233125686645508,2.933126449584961
gnn_multiedge_rt,post_covid,4,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,27.233125686645508,2.933126449584961
gnn_multiedge_rt,post_covid,4,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,27.233125686645508,2.933126449584961
gnn_multiedge_rt,post_covid,4,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-02-22,9.0,256.1499938964844,274.9736633300781,18.82366943359375
gnn_multiedge_rt,post_covid,4,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,2026-02-15,,,2026-02-15,2025-12-21,2026-02-22,9.0,256.1499938964844,274.9736633300781,18.82366943359375
