route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id,canonical_route_pattern
Shuttle-ForestHillsJackson-0-0,Shuttle-ForestHillsJackson,0,Jackson Square - Forest Hills,,5,616000990,ForestHillsJacksonSquare-0-sample,1
Shuttle-ForestHillsJackson-0-1,Shuttle-ForestHillsJackson,1,Forest Hills - Jackson Square,,5,616001990,ForestHillsJacksonSquare-1-sample,1
Shuttle-ForestHillsNeedhamHeights-0-0,Shuttle-ForestHillsNeedhamHeights,0,Forest Hills - Needham Heights,,5,616500990,ForestHillsNeedhamHeights-0-sample,1
Shuttle-ForestHillsNeedhamHeights-0-1,Shuttle-ForestHillsNeedhamHeights,1,Needham Heights - Forest Hills,,5,616501990,ForestHillsNeedhamHeights-1-sample,1
Shuttle-ForestHillsNewtonHighlands-0-0,Shuttle-ForestHillsNewtonHighlands,0,Forest Hills - Newton Highlands,,5,616750990,ForestHillsNewtonHighlands-Weekday-e98b8-0-00:00:00,1
Shuttle-ForestHillsNewtonHighlands-0-1,Shuttle-ForestHillsNewtonHighlands,1,Newton Highlands - Forest Hills,,5,616751990,ForestHillsNewtonHighlands-Weekday-e98b8-1-00:00:00,1
Shuttle-ForestHillsRuggles-0-0,Shuttle-ForestHillsRuggles,0,Ruggles - Forest Hills,,5,617000990,ForestHillsRuggles-0-sample,1
Shuttle-ForestHillsRuggles-0-1,Shuttle-ForestHillsRuggles,1,Forest Hills - Ruggles,,5,617001990,ForestHillsRuggles-1-sample,1
Shuttle-ForgeParkNorwoodCentral-0-0,Shuttle-ForgeParkNorwoodCentral,0,Norwood Central - Forge Park/495,,5,617400990,ForgeParkNorwoodCentral-0-sample,1
Shuttle-ForgeParkNorwoodCentral-0-1,Shuttle-ForgeParkNorwoodCentral,1,Forge Park/495 - Norwood Central,,5,617401990,ForgeParkNorwoodCentral-1-sample,1
Shuttle-ForgeParkReadville-0-0,Shuttle-ForgeParkReadville,0,Readville - Forge Park/495,,5,617500990,ForgeParkReadville-0-sample,1
Shuttle-ForgeParkReadville-0-1,Shuttle-ForgeParkReadville,1,Forge Park/495 - Readville,,5,617501990,ForgeParkReadville-1-sample,1
Shuttle-FoxboroWalpole-0-0,Shuttle-FoxboroWalpole,0,Walpole - Foxboro,,4,617560990,CR-FoxboroWalpoleShuttle-Weekday-0-09:33:00,0
Shuttle-FoxboroWalpole-0-1,Shuttle-FoxboroWalpole,1,Foxboro - Walpole,,4,617561990,CR-FoxboroWalpoleShuttle-Weekday-1-10:20:00,0
Shuttle-ForgeParkSouthStation-0-0,Shuttle-ForgeParkSouthStation,0,South Station - Forge Park/495,,5,617600990,ForgeParkSouthStation-0-sample,1
Shuttle-ForgeParkSouthStation-0-1,Shuttle-ForgeParkSouthStation,1,Forge Park/495 - South Station,,5,617601990,ForgeParkSouthStation-1-sample,1
Shuttle-ForgeParkWalpole-0-0,Shuttle-ForgeParkWalpole,0,Walpole - Forge Park/495,,5,617700990,ForgeParkWalpole-0-sample,1
Shuttle-ForgeParkWalpole-0-1,Shuttle-ForgeParkWalpole,1,Forge Park/495 - Walpole,,5,617701990,ForgeParkWalpole-1-sample,1
Shuttle-GovernmentCenterMedfordViaUnionSq-0-0,Shuttle-GovernmentCenterMedfordViaUnionSq,0,Medford/Tufts - Government Center via Union Square,,5,619450990,GreenEGovernmentCenterMedfordViaUnionSq-0-sample,1
Shuttle-GovernmentCenterMedfordViaUnionSq-0-1,Shuttle-GovernmentCenterMedfordViaUnionSq,1,Government Center - Medford/Tufts via Union Square,,5,619451990,GreenEGovernmentCenterMedfordViaUnionSq-1-sample,1
Shuttle-GovernmentCenterNorthStation-0-0,Shuttle-GovernmentCenterNorthStation,0,North Station - Government Center,,5,619460990,GreenDGovernmentCenterNorthStationViaGLShuttles-0-sample,1
Shuttle-GovernmentCenterNorthStation-0-1,Shuttle-GovernmentCenterNorthStation,1,Government Center - North Station,,5,619461990,GreenDGovernmentCenterNorthStationViaGLShuttles-1-sample,1
Shuttle-GovernmentCenterUnionSquare-0-0,Shuttle-GovernmentCenterUnionSquare,0,Union Square - Government Center,,5,619520990,GreenDGovernmentCenterUnionSquare-0-sample,1
Shuttle-GovernmentCenterUnionSquare-0-1,Shuttle-GovernmentCenterUnionSquare,1,Government Center - Union Square,,5,619521990,GreenDGovernmentCenterUnionSquare-1-sample,1
Shuttle-GovernmentCenterWonderland-0-0,Shuttle-GovernmentCenterWonderland,0,Wonderland - Government Center,,5,619550990,GovernmentCenterWonderland-0-sample,1
Shuttle-GovernmentCenterWonderland-0-1,Shuttle-GovernmentCenterWonderland,1,Government Center - Wonderland,,5,619551990,GovernmentCenterWonderland-1-sample,1
Shuttle-GreenbushNorthScituate-0-0,Shuttle-GreenbushNorthScituate,0,North Scituate - Greenbush,,5,619570990,GreenbushNorthScituate-0-sample,1
Shuttle-GreenbushNorthScituate-0-1,Shuttle-GreenbushNorthScituate,1,Greenbush - North Scituate,,5,619571990,GreenbushNorthScituate-1-sample,1
Shuttle-HalifaxKingston-0-0,Shuttle-HalifaxKingston,0,Halifax - Kingston,,5,619590990,HalifaxKingston-0-sample,1
Shuttle-HalifaxKingston-0-1,Shuttle-HalifaxKingston,1,Kingston - Halifax,,5,619591990,HalifaxKingston-1-sample,1
Shuttle-HarvardJFK-0-0,Shuttle-HarvardJFK,0,Harvard - JFK/UMass,,5,619600990,HarvardJFK-Weekday-e98b8-0-00:00:00,1
Shuttle-HarvardJFK-0-1,Shuttle-HarvardJFK,1,JFK/UMass - Harvard,,5,619601990,HarvardJFK-Weekday-e98b8-1-00:00:00,1
Shuttle-HarvardJFKOmitCongress-0-0,Shuttle-HarvardJFKOmitCongress,0,Harvard - JFK/UMass,,5,619610990,HarvardJFKOmitCongressAshmontPlatform-0-sample,1
Shuttle-HarvardJFKOmitCongress-0-1,Shuttle-HarvardJFKOmitCongress,1,JFK/UMass - Harvard,,5,619611990,HarvardJFKOmitCongressAshmontPlatform-1-sample,1
Shuttle-HarvardKendall-0-0,Shuttle-HarvardKendall,0,Harvard - Kendall/MIT (Loop shuttle),,5,619620990,HarvardKendall-0-sample,1
Shuttle-HarvardKendall-0-1,Shuttle-HarvardKendall,1,Kendall/MIT - Harvard (Loop shuttle),,5,619621990,HarvardKendall-1-sample,1
Shuttle-HarvardPark-0-0,Shuttle-HarvardPark,0,Harvard - Park Street,,5,619630990,HarvardParkStreet-0-sample,1
Shuttle-HarvardPark-0-1,Shuttle-HarvardPark,1,Park Street - Harvard,,5,619631990,HarvardParkStreet-1-sample,1
Shuttle-HarvardSouthStation-0-0,Shuttle-HarvardSouthStation,0,Harvard - South Station,,5,619640990,HarvardSouthStation-0-sample,1
Shuttle-HarvardSouthStation-0-1,Shuttle-HarvardSouthStation,1,South Station - Harvard,,5,619641990,HarvardSouthStation-1-sample,1
Shuttle-HaverhillMaldenCenter-0-0,Shuttle-HaverhillMaldenCenter,0,Malden Center - Haverhill,,5,619700990,HaverhillBallardvaleMaldenCenter-0-sample,1
Shuttle-HaverhillNorthStation-0-0,Shuttle-HaverhillNorthStation,0,North Station - Haverhill,,5,619720990,HaverhillBallardvaleNorthStation-0-sample,1
Shuttle-HaverhillReadingExpress-0-0,Shuttle-HaverhillReadingExpress,0,Reading - Haverhill (Express),,5,619730990,HaverhillReadingExpressExtended-0-sample,1
Shuttle-HaverhillReadingExpress-0-1,Shuttle-HaverhillReadingExpress,1,Haverhill - Reading (Express),,5,619731990,HaverhillReadingExpressExtended-1-sample,1
Shuttle-HaverhillReadingLocal-0-0,Shuttle-HaverhillReadingLocal,0,Reading - Haverhill (Local),,5,619740990,HaverhillReadingLocalExtended-0-sample,1
Shuttle-HaverhillReadingLocal-0-1,Shuttle-HaverhillReadingLocal,1,Haverhill - Reading (Local),,5,619741990,HaverhillReadingLocalExtended-1-sample,1
Shuttle-HeathPark-0-0,Shuttle-HeathPark,0,Park Street - Heath Street,,5,619800990,HeathStreetParkStreet-0-sample,1
Shuttle-HeathPark-0-1,Shuttle-HeathPark,1,Heath Street - Park Street,,5,619801990,HeathStreetParkStreet-1-sample,1
Shuttle-HeathPrudential-0-0,Shuttle-HeathPrudential,0,Prudential - Heath Street,,5,619850990,HeathStreetPrudential-0-sample,1
Shuttle-HeathPrudential-0-1,Shuttle-HeathPrudential,1,Heath Street - Prudential,,5,619851990,HeathStreetPrudential-1-sample,1
Shuttle-JFKKendall-0-0,Shuttle-JFKKendall,0,Kendall/MIT - JFK/UMass,,5,619870990,JFKKendall-Weekday-e98b8-0-00:00:00,1
Shuttle-JFKKendall-0-1,Shuttle-JFKKendall,1,JFK/UMass - Kendall/MIT,,5,619871990,JFKKendall-Weekday-e98b8-1-00:00:00,1
Shuttle-JFKMattapan-0-0,Shuttle-JFKMattapan,0,JFK - Mattapan,,5,619900990,JFKMattapan-Weekday-e98b8-0-00:00:00,1
Shuttle-JFKMattapan-0-1,Shuttle-JFKMattapan,1,Mattapan - JFK,,5,619901990,JFKMattapan-Weekday-e98b8-1-00:00:00,1
Shuttle-JFKNorthQuincy-0-0,Shuttle-JFKNorthQuincy,0,JFK/UMass - North Quincy,,5,619950990,JFKNorthQuincy-0-sample,1
Shuttle-JFKNorthQuincy-0-1,Shuttle-JFKNorthQuincy,1,North Quincy - JFK/UMass,,5,619951990,JFKNorthQuincy-1-sample,1
Shuttle-JFKPark-0-0,Shuttle-JFKPark,0,Park Street - JFK/UMass,,5,619970990,JFKPark-Weekday-e98b8-0-00:00:00,1
Shuttle-JFKPark-0-1,Shuttle-JFKPark,1,JFK/UMass - Park Street,,5,619971990,JFKPark-Weekday-e98b8-1-00:00:00,1
Shuttle-JFKParkStreetViaPostOffice-0-0,Shuttle-JFKParkStreetViaPostOffice,0,Park Street - JFK/UMass,,5,619980990,JFKParkStreetViaPostOffice-Weekday-e98b8-0-00:00:00,1
Shuttle-JFKParkStreetViaPostOffice-0-1,Shuttle-JFKParkStreetViaPostOffice,1,JFK/UMass - Park Street,,5,619981990,JFKParkStreetViaPostOffice-Weekday-e98b8-1-00:00:00,1
Shuttle-KendallPark-0-0,Shuttle-KendallPark,0,Kendall/MIT - Park Street,,5,620000990,KendallParkStreet-0-sample,1
Shuttle-KendallPark-0-1,Shuttle-KendallPark,1,Park Street - Kendall/MIT,,5,620001990,KendallParkStreet-1-sample,1
Shuttle-KenmoreReservoir-0-0,Shuttle-KenmoreReservoir,0,Kenmore - Reservoir,,5,620100990,KenmoreReservoir-0-sample,1
Shuttle-KenmoreReservoir-0-1,Shuttle-KenmoreReservoir,1,Reservoir - Kenmore,,5,620101990,KenmoreReservoir-1-sample,1
Shuttle-KenmoreRiverside-0-0,Shuttle-KenmoreRiverside,0,Kenmore - Riverside,,5,620120990,KenmoreRiverside-Weekday-e98b8-0-00:00:00,1
Shuttle-KenmoreRiverside-0-1,Shuttle-KenmoreRiverside,1,Riverside - Kenmore,,5,620121990,KenmoreRiverside-Weekday-e98b8-1-00:00:00,1
Shuttle-KenmoreStMarysRiverside-0-0,Shuttle-KenmoreStMarysRiverside,0,Kenmore - Riverside via Saint Mary's Street,,5,620150990,KenmoreStMarysRiversideD-0-sample,1
Shuttle-KenmoreStMarysRiverside-0-1,Shuttle-KenmoreStMarysRiverside,1,Riverside - Kenmore via Saint Mary's Street,,5,620151990,KenmoreStMarysRiversideD-1-sample,1
Shuttle-KenmoreStMarysNotFenway-0-0,Shuttle-KenmoreStMarysNotFenway,0,Kenmore - Saint Mary's Street,,5,620170990,KenmoreStMarysNotFenway-0-sample,1
Shuttle-KenmoreStMarysNotFenway-0-1,Shuttle-KenmoreStMarysNotFenway,1,Saint Mary's Street - Kenmore,,5,620171990,KenmoreStMarysNotFenway-1-sample,1
Shuttle-KenmoreWashington-0-0,Shuttle-KenmoreWashington,0,Kenmore - Washington Street,,5,620180990,KenmoreWashingtonStreet-0-sample,1
Shuttle-KenmoreWashington-0-1,Shuttle-KenmoreWashington,1,Washington Street - Kenmore,,5,620181990,KenmoreWashingtonStreet-1-sample,1
Shuttle-LechmereNorthStation-0-0,Shuttle-LechmereNorthStation,0,Lechmere - North Station,,5,620200990,GreenBLechmereNorthStation-0-sample,1
Shuttle-LechmereNorthStation-0-1,Shuttle-LechmereNorthStation,1,North Station - Lechmere,,5,620201990,GreenBLechmereNorthStation-1-sample,1
Shuttle-LittletonWachusett-0-0,Shuttle-LittletonWachusett,0,Littleton/Route 495 - Wachusett,,5,620250990,LittletonWachusett-0-sample,1
Shuttle-LittletonWachusett-0-1,Shuttle-LittletonWachusett,1,Wachusett - Littleton/Route 495,,5,620251990,LittletonWachusett-1-sample,1
Shuttle-LowellWilmington-0-0,Shuttle-LowellWilmington,0,Wilmington - Lowell,,5,620410990,LowellWilmingtonExtended-0-sample,1
Shuttle-LowellWilmington-0-1,Shuttle-LowellWilmington,1,Lowell - Wilmington,,5,620411990,LowellWilmingtonExtended-1-sample,1
Shuttle-LynnNorthStationExpress-0-0,Shuttle-LynnNorthStationExpress,0,North Station - Lynn (Express),,5,620520990,LynnNorthStationExpress-0-sample,1
Shuttle-LynnNorthStationExpress-0-1,Shuttle-LynnNorthStationExpress,1,Lynn - North Station (Express),,5,620521990,LynnNorthStationExpress-1-sample,1
Shuttle-LynnSwampscott-0-0,Shuttle-LynnSwampscott,0,Lynn - Swampscott,,5,620530990,LynnSwampscott-0-sample,1
Shuttle-LynnSwampscott-0-1,Shuttle-LynnSwampscott,1,Swampscott - Lynn,,5,620531990,LynnSwampscott-1-sample,1
Shuttle-ManchesterGloucester-0-0,Shuttle-ManchesterGloucester,0,Rockport Line Shuttle - Gloucester,,5,620550990,ManchesterGloucester-0-sample,1
Shuttle-ManchesterRockport-0-0,Shuttle-ManchesterRockport,0,Rockport Line Shuttle - Rockport,,5,620600990,ManchesterRockport-0-sample,1
Shuttle-MaverickWonderland-0-0,Shuttle-MaverickWonderland,0,Wonderland - Maverick,,5,620620990,MaverickWonderland-Weekday-e98b8-0-00:00:00,1
Shuttle-MaverickWonderland-0-1,Shuttle-MaverickWonderland,1,Maverick - Wonderland,,5,620621990,MaverickWonderland-Weekday-e98b8-1-00:00:00,1
Shuttle-MedfordNorthStation-0-0,Shuttle-MedfordNorthStation,0,Medford/Tufts - North Station,,5,620650990,MedfordNorthStation-Weekday-e98b8-0-00:00:00,1
Shuttle-MedfordNorthStation-0-1,Shuttle-MedfordNorthStation,1,North Station - Medford/Tufts,,5,620651990,MedfordNorthStation-Weekday-e98b8-1-00:00:00,1
Shuttle-NewburyportOakGroveExpress-0-0,Shuttle-NewburyportOakGroveExpress,0,Oak Grove - Newburyport (Express),,5,620700990,NewburyportOakGroveExpress-0-sample,1
Shuttle-NewburyportOakGroveExpress-0-1,Shuttle-NewburyportOakGroveExpress,1,Newburyport - Oak Grove (Express),,5,620701990,NewburyportOakGroveExpress-1-sample,1
Shuttle-NewburyportOakGroveLimited-0-0,Shuttle-NewburyportOakGroveLimited,0,Oak Grove - Newburyport (Limited),,5,620710990,NewburyportOakGroveLimited-0-sample,1
Shuttle-NewburyportOakGroveLimited-0-1,Shuttle-NewburyportOakGroveLimited,1,Newburyport - Oak Grove (Limited),,5,620711990,NewburyportOakGroveLimited-1-sample,1
Shuttle-NewburyportSalemExpress-0-0,Shuttle-NewburyportSalemExpress,0,Salem - Newburyport (Express),,5,620750990,NewburyportSalemExpressBeverly-0-sample,1
Shuttle-NewburyportSalemExpress-0-1,Shuttle-NewburyportSalemExpress,1,Newburyport - Salem (Express),,5,620751990,NewburyportSalemExpressBeverly-1-sample,1
Shuttle-NewburyportSalemLocal-0-0,Shuttle-NewburyportSalemLocal,0,Salem - Newburyport,,5,620760990,NewburyportSalem-0-sample,1
Shuttle-NewburyportSalemLocal-0-1,Shuttle-NewburyportSalemLocal,1,Newburyport - Salem,,5,620761990,NewburyportSalem-1-sample,1
Shuttle-NewtonHighlandsKenmore-0-0,Shuttle-NewtonHighlandsKenmore,0,Kenmore - Newton Highlands,,5,620900990,NewtonHighlandsKenmore-Weekday-e98b8-0-00:00:00,1
Shuttle-NewtonHighlandsKenmore-0-1,Shuttle-NewtonHighlandsKenmore,1,Newton Highlands - Kenmore,,5,620901990,NewtonHighlandsKenmore-Weekday-e98b8-1-00:00:00,1
Shuttle-NewtonHighlandsReservoir-0-0,Shuttle-NewtonHighlandsReservoir,0,Reservoir - Newton Highlands,,5,620950990,NewtonHighlandsReservoir-0-sample,1
Shuttle-NewtonHighlandsReservoir-0-1,Shuttle-NewtonHighlandsReservoir,1,Newton Highlands - Reservoir,,5,620951990,NewtonHighlandsReservoir-1-sample,1
Shuttle-NewtonHighlandsRiverside-0-0,Shuttle-NewtonHighlandsRiverside,0,Newton Highlands - Riverside,,5,621000990,NewtonHighlandsRiverside-0-sample,1
Shuttle-NewtonHighlandsRiverside-0-1,Shuttle-NewtonHighlandsRiverside,1,Riverside - Newton Highlands,,5,621001990,NewtonHighlandsRiverside-1-sample,1
Shuttle-NewtonHighlandsStMarysKenmore-0-0,Shuttle-NewtonHighlandsStMarysKenmore,0,Kenmore - Newton Highlands via Saint Mary's Street,,5,621100990,NewtonHighlandsStMarysKenmoreC-0-sample,1
Shuttle-NewtonHighlandsStMarysKenmore-0-1,Shuttle-NewtonHighlandsStMarysKenmore,1,Newton Highlands - Kenmore via Saint Mary's Street,,5,621101990,NewtonHighlandsStMarysKenmoreC-1-sample,1
Shuttle-NorthBillericaLowell-0-0,Shuttle-NorthBillericaLowell,0,North Billerica - Lowell,,5,621210990,NorthBillericaLowell-0-sample,1
Shuttle-NorthBillericaLowell-0-1,Shuttle-NorthBillericaLowell,1,Lowell - North Billerica,,5,621211990,NorthBillericaLowell-1-sample,1
Shuttle-NorthLeominsterWachusett-0-0,Shuttle-NorthLeominsterWachusett,0,North Leominster - Wachusett,,5,621220990,NorthLeominsterWachusett-0-sample,1
Shuttle-NorthLeominsterWachusett-0-1,Shuttle-NorthLeominsterWachusett,1,Wachusett - North Leominster,,5,621221990,NorthLeominsterWachusett-1-sample,1
Shuttle-NorthStationSwampscottLimited-0-0,Shuttle-NorthStationSwampscottLimited,0,North Station - Swampscott,,5,621280990,NorthStationSwampscott-0-sample,1
Shuttle-NorthStationSwampscottLimited-0-1,Shuttle-NorthStationSwampscottLimited,1,Swampscott - North Station,,5,621281990,NorthStationSwampscott-1-sample,1
Shuttle-NorthStationSwampscottLocal-0-0,Shuttle-NorthStationSwampscottLocal,0,North Station - Swampscott,,4,621290990,CR-TowerAShuttle-NewburyportLocal-0-05:55:00,0
Shuttle-NorthStationSwampscottLocal-0-1,Shuttle-NorthStationSwampscottLocal,1,Swampscott - North Station,,4,621291990,CR-TowerAShuttle-NewburyportLocal-1-05:42:00,0
Shuttle-NorthStationSwampscottExpress-0-0,Shuttle-NorthStationSwampscottExpress,0,North Station - Swampscott,,4,621300990,CR-TowerAShuttle-NewburyportExpress-0-06:05:00,0
Shuttle-NorthStationSwampscottExpress-0-1,Shuttle-NorthStationSwampscottExpress,1,Swampscott - North Station,,4,621301990,CR-TowerAShuttle-NewburyportExpress-1-05:42:00,0
Shuttle-NorthStationSullivanSquare-0-0,Shuttle-NorthStationSullivanSquare,0,Sullivan Square - North Station,,5,621310990,NorthStationSullivanSquare-Weekday-e98b8-0-00:00:00,1
Shuttle-NorthStationSullivanSquare-0-1,Shuttle-NorthStationSullivanSquare,1,North Station - Sullivan Square,,5,621311990,NorthStationSullivanSquare-Weekday-e98b8-1-00:00:00,1
Shuttle-NorthStationUnionSquare-0-0,Shuttle-NorthStationUnionSquare,0,Union Square - North Station,,5,621350990,GreenDUnionSquareNorthStation-0-sample,1
Shuttle-NorthStationUnionSquare-0-1,Shuttle-NorthStationUnionSquare,1,North Station - Union Square,,5,621351990,GreenDUnionSquareNorthStation-1-sample,1
Shuttle-OakGroveReading-0-0,Shuttle-OakGroveReading,0,Oak Grove - Reading,,5,621700990,OakGroveReading-0-sample,1
Shuttle-OakGroveReading-0-1,Shuttle-OakGroveReading,1,Reading - Oak Grove,,5,621701990,OakGroveReading-1-sample,1
Shuttle-OakGroveRockportExpress-0-0,Shuttle-OakGroveRockportExpress,0,Oak Grove - Rockport (Express),,5,621850990,OakGroveRockportExpress-0-sample,1
Shuttle-OakGroveRockportExpress-0-1,Shuttle-OakGroveRockportExpress,1,Rockport - Oak Grove (Express),,5,621851990,OakGroveRockportExpress-1-sample,1
Shuttle-OakGroveRockportLimited-0-0,Shuttle-OakGroveRockportLimited,0,Oak Grove - Rockport (Limited),,5,621860990,OakGroveRockportLimited-0-sample,1
Shuttle-OakGroveRockportLimited-0-1,Shuttle-OakGroveRockportLimited,1,Rockport - Oak Grove (Limited),,5,621861990,OakGroveRockportLimited-1-sample,1
Shuttle-OakGroveSalemLocal-0-0,Shuttle-OakGroveSalemLocal,0,Oak Grove - Salem (Local),,5,621900990,OakGroveSalemLocalNewburyport-0-sample,1
Shuttle-OakGroveSalemLocal-0-1,Shuttle-OakGroveSalemLocal,1,Salem - Oak Grove (Local),,5,621901990,OakGroveSalemLocalNewburyport-1-sample,1
Shuttle-AndersonWoburnNorthStationLocal-0-0,Shuttle-AndersonWoburnNorthStationLocal,0,North Station - Anderson/Woburn,,5,622300990,CR-TowerAShuttle-LowellLocal-0-05:53:00,1
Shuttle-AndersonWoburnNorthStationLocal-0-1,Shuttle-AndersonWoburnNorthStationLocal,1,Anderson/Woburn - North Station,,5,622301990,CR-TowerAShuttle-LowellLocal-1-05:46:00,1
Shuttle-GovernmentCenterMedfordTufts-0-0,Shuttle-GovernmentCenterMedfordTufts,0,Medford/Tufts - Government Center,,4,622310990,Shuttle-GovernmentCenterMedfordTufts-0-00:00:00,0
Shuttle-GovernmentCenterMedfordTufts-0-1,Shuttle-GovernmentCenterMedfordTufts,1,Government Center - Medford/Tufts,,4,622311990,Shuttle-GovernmentCenterMedfordTufts-1-00:00:00,0
Shuttle-AshmontJFKUMass-0-0,Shuttle-AshmontJFKUMass,0,Ashmont - JFK/UMass,,4,622320990,Shuttle-AshmontJFKUMass-0-00:00:00,0
Shuttle-AshmontJFKUMass-0-1,Shuttle-AshmontJFKUMass,1,JFK/UMass - Ashmont,,4,622321990,Shuttle-AshmontJFKUMass-1-00:00:00,0
Shuttle-NorthStationOakGroveLocal-0-0,Shuttle-NorthStationOakGroveLocal,0,Oak Grove - Oak Grove (Local),,4,622330990,Shuttle-NorthStationOakGroveLocal-0-00:00:00,0
Shuttle-NorthStationOakGroveLocal-0-1,Shuttle-NorthStationOakGroveLocal,1,Oak Grove - Oak Grove (Local),,4,622331990,Shuttle-NorthStationOakGroveLocal-1-00:00:00,0
Shuttle-NorthStationOakGroveExpress-0-0,Shuttle-NorthStationOakGroveExpress,0,Oak Grove - Oak Grove (Express),,4,622340990,Shuttle-NorthStationOakGroveExpress-0-00:00:00,0
Shuttle-NorthStationOakGroveExpress-0-1,Shuttle-NorthStationOakGroveExpress,1,Oak Grove - Oak Grove (Express),,4,622341990,Shuttle-NorthStationOakGroveExpress-1-00:00:00,0
Shuttle-BraintreeJFKUMass-0-0,Shuttle-BraintreeJFKUMass,0,Braintree - JFK/UMass,,4,622350990,Shuttle-BraintreeJFKUMass-0-00:00:00,0
Shuttle-BraintreeJFKUMass-0-1,Shuttle-BraintreeJFKUMass,1,JFK/UMass - Braintree,,4,622351990,Shuttle-BraintreeJFKUMass-1-00:00:00,0
Shuttle-JFKUMassKendallMIT-0-0,Shuttle-JFKUMassKendallMIT,0,JFK/UMass - JFK/UMass,,4,622360990,Shuttle-JFKUMassKendallMIT-0-00:00:00,0
Shuttle-JFKUMassKendallMIT-0-1,Shuttle-JFKUMassKendallMIT,1,JFK/UMass - JFK/UMass,,4,622361990,Shuttle-JFKUMassKendallMIT-1-00:00:00,0
Shuttle-NorthStationWellingtonLocal-0-0,Shuttle-NorthStationWellingtonLocal,0,Wellington - Wellington (Local),,4,622370990,Shuttle-NorthStationWellingtonLocal-0-00:00:00,0
Shuttle-NorthStationWellingtonLocal-0-1,Shuttle-NorthStationWellingtonLocal,1,Wellington - Wellington (Local),,4,622371990,Shuttle-NorthStationWellingtonLocal-1-00:00:00,0
Shuttle-KenmoreBackBayViaCopley-0-0,Shuttle-KenmoreBackBayViaCopley,0,Back Bay - Kenmore via Copley,,4,622380990,Shuttle-KenmoreBackBayViaCopley-0-00:00:00,0
Shuttle-KenmoreBackBayViaCopley-0-1,Shuttle-KenmoreBackBayViaCopley,1,Kenmore - Back Bay via Copley,,4,622381990,Shuttle-KenmoreBackBayViaCopley-1-00:00:00,0
Shuttle-BabcockStreetBackBayViaCopley-0-0,Shuttle-BabcockStreetBackBayViaCopley,0,Back Bay - Babcock Street via Copley,,4,622390990,Shuttle-BabcockStreetBackBayViaCopley-0-00:00:00,0
Shuttle-BabcockStreetBackBayViaCopley-0-1,Shuttle-BabcockStreetBackBayViaCopley,1,Babcock Street - Back Bay via Copley,,4,622391990,Shuttle-BabcockStreetBackBayViaCopley-1-00:00:00,0
Shuttle-OrientHeightsGovernmentCenterExpress-0-0,Shuttle-OrientHeightsGovernmentCenterExpress,0,Orient Heights - Orient Heights (Express),,4,622400990,Shuttle-OrientHeightsGovernmentCenterExpress-0-00:00:00,0
Shuttle-OrientHeightsGovernmentCenterExpress-0-1,Shuttle-OrientHeightsGovernmentCenterExpress,1,Orient Heights - Orient Heights (Express),,4,622401990,Shuttle-OrientHeightsGovernmentCenterExpress-1-00:00:00,0
Shuttle-WonderlandAirport-0-0,Shuttle-WonderlandAirport,0,Wonderland - Airport,,4,622410990,Shuttle-WonderlandAirport-0-00:00:00,0
Shuttle-WonderlandAirport-0-1,Shuttle-WonderlandAirport,1,Airport - Wonderland,,4,622411990,Shuttle-WonderlandAirport-1-00:00:00,0
Shuttle-OrientHeightsGovernmentCenterLocal-0-0,Shuttle-OrientHeightsGovernmentCenterLocal,0,Orient Heights - Orient Heights (Local),,4,622420990,Shuttle-OrientHeightsGovernmentCenterLocal-0-00:00:00,0
Shuttle-OrientHeightsGovernmentCenterLocal-0-1,Shuttle-OrientHeightsGovernmentCenterLocal,1,Orient Heights - Orient Heights (Local),,4,622421990,Shuttle-OrientHeightsGovernmentCenterLocal-1-00:00:00,0
Shuttle-RiversideCopley-0-0,Shuttle-RiversideCopley,0,Riverside - Riverside,,4,622430990,Shuttle-RiversideCopley-0-00:00:00,0
Shuttle-RiversideCopley-0-1,Shuttle-RiversideCopley,1,Riverside - Riverside,,4,622431990,Shuttle-RiversideCopley-1-00:00:00,0
Shuttle-ForestHillsBackBay-0-0,Shuttle-ForestHillsBackBay,0,Forest Hills - Forest Hills,,4,622440990,Shuttle-ForestHillsBackBay-0-00:00:00,0
Shuttle-ForestHillsBackBay-0-1,Shuttle-ForestHillsBackBay,1,Forest Hills - Forest Hills,,4,622441990,Shuttle-ForestHillsBackBay-1-00:00:00,0
Shuttle-ForestHillsBackBayViaCopley-0-0,Shuttle-ForestHillsBackBayViaCopley,0,Forest Hills - Forest Hills via Copley,,4,622450990,Shuttle-ForestHillsBackBayViaCopley-0-00:00:00,0
Shuttle-ForestHillsBackBayViaCopley-0-1,Shuttle-ForestHillsBackBayViaCopley,1,Forest Hills - Forest Hills via Copley,,4,622451990,Shuttle-ForestHillsBackBayViaCopley-1-00:00:00,0
Shuttle-NorthStationWellingtonExpress-0-0,Shuttle-NorthStationWellingtonExpress,0,Wellington - Wellington (Express),,4,622460990,Shuttle-NorthStationWellingtonExpress-0-00:00:00,0
Shuttle-NorthStationWellingtonExpress-0-1,Shuttle-NorthStationWellingtonExpress,1,Wellington - Wellington (Express),,4,622461990,Shuttle-NorthStationWellingtonExpress-1-00:00:00,0
