model,neighborhood,peak_week_actual,peak_week_pred,peak_weeks_late,peak_actual,peak_pred
gnn_st_trendblend,Fenway,2026-01-04,2025-12-28,-1.0,21.100000381469727,26.306995391845703
gnn_st_trendblend,Hyde Park,2025-12-21,2026-01-04,2.0,94.59999084472656,100.60311889648438
gnn_st_trendblend,Jamaica Plain,2025-12-21,2026-01-04,2.0,61.099998474121094,58.01192855834961
gnn_st_trendblend,Mattapan,2025-12-28,2026-01-04,1.0,110.3000030517578,103.72896575927734
gnn_st_trendblend,Roslindale,2025-12-28,2026-01-04,1.0,170.10000610351562,151.34898376464844
gnn_st_trendblend,Roxbury,2025-12-21,2026-01-04,2.0,254.6999969482422,249.91209411621097
gnn_st_trendblend,South Boston,2025-12-28,2025-12-28,0.0,57.0,57.08585357666016
gnn_st_trendblend,South End,2025-12-14,2025-12-28,2.0,132.3000030517578,147.2484130859375
gnn_st_trendblend,West Roxbury,2025-12-21,2026-01-04,2.0,88.0,77.96495819091797
gnn_st_twosided,Allston/Brighton,2025-12-21,2026-01-04,2.0,80.59999084472656,77.8564453125
gnn_st_twosided,Back Bay/Beacon Hill/Downtown/North End/West End,2025-12-21,2026-01-04,2.0,58.09999084472656,55.16901397705078
gnn_st_twosided,Charlestown,2025-12-14,2025-12-28,2.0,92.8000030517578,86.98474884033203
gnn_st_twosided,Dorchester,2025-12-21,2026-01-04,2.0,256.1499938964844,270.0619201660156
gnn_st_twosided,East Boston,2025-12-28,2026-01-04,1.0,59.29999542236328,52.8190803527832
gnn_st_twosided,Fenway,2026-01-04,2025-12-28,-1.0,21.100000381469727,26.050981521606445
gnn_st_twosided,Hyde Park,2025-12-21,2026-01-04,2.0,94.59999084472656,97.91964721679688
gnn_st_twosided,Jamaica Plain,2025-12-21,2026-01-04,2.0,61.099998474121094,56.554325103759766
gnn_st_twosided,Mattapan,2025-12-28,2026-01-04,1.0,110.3000030517578,101.45684814453124
gnn_st_twosided,Roslindale,2025-12-28,2026-01-04,1.0,170.10000610351562,146.51576232910156
gnn_st_twosided,Roxbury,2025-12-21,2026-01-04,2.0,254.6999969482422,246.7687835693359
gnn_st_twosided,South Boston,2025-12-28,2025-12-28,0.0,57.0,54.693115234375
gnn_st_twosided,South End,2025-12-14,2025-12-28,2.0,132.3000030517578,139.6080780029297
gnn_st_twosided,West Roxbury,2025-12-21,2026-01-04,2.0,88.0,73.28028869628906
