week,region,epiweek,wili,ili,release
2018-12-23,ma,201852,3.31652,3.31652,last
2018-12-30,ma,201901,3.20163,3.20163,last
2019-01-06,ma,201902,2.9033,2.9033,last
2019-01-13,ma,201903,3.03269,3.03269,last
2019-01-20,ma,201904,3.16343,3.16343,last
2019-01-27,ma,201905,3.20346,3.20346,last
2019-02-03,ma,201906,3.47899,3.47899,last
2019-02-10,ma,201907,2.92797,2.92797,last
2019-02-17,ma,201908,3.20875,3.20875,last
2019-02-24,ma,201909,2.44278,2.44278,last
2019-03-03,ma,201910,2.32792,2.32792,last
2019-03-10,ma,201911,2.40205,2.40205,last
2019-03-17,ma,201912,2.23867,2.23867,last
2019-03-24,ma,201913,2.37729,2.37729,last
2019-03-31,ma,201914,2.31118,2.31118,last
2019-04-07,ma,201915,2.18194,2.18194,last
2019-04-14,ma,201916,1.91586,1.91586,last
2019-04-21,ma,201917,1.40275,1.40275,last
2019-04-28,ma,201918,1.32288,1.32288,last
2019-05-05,ma,201919,1.11937,1.11937,last
2019-05-12,ma,201920,1.2373,1.2373,last
2019-05-19,ma,201921,1.09884,1.09884,last
2019-05-26,ma,201922,1.34337,1.34337,last
2019-06-02,ma,201923,1.00537,1.00537,last
2019-06-09,ma,201924,0.858033,0.858033,last
2019-06-16,ma,201925,0.825837,0.825837,last
2019-06-23,ma,201926,0.839302,0.839302,last
2019-06-30,ma,201927,0.774005,0.774005,last
2019-07-07,ma,201928,0.636237,0.636237,last
2019-07-14,ma,201929,0.671475,0.671475,last
2019-07-21,ma,201930,0.583388,0.583388,last
2019-07-28,ma,201931,0.578544,0.578544,last
2019-08-04,ma,201932,0.628001,0.628001,last
2019-08-11,ma,201933,0.529734,0.529734,last
2019-08-18,ma,201934,0.593704,0.593704,last
2019-08-25,ma,201935,0.704496,0.704496,last
2019-09-01,ma,201936,0.782638,0.782638,last
2019-09-08,ma,201937,0.816449,0.816449,last
2019-09-15,ma,201938,0.909492,0.909492,last
2019-09-22,ma,201939,0.993745,0.993745,last
2019-09-29,ma,201940,0.934375,0.934375,last
2019-10-06,ma,201941,1.0167,1.0167,last
2019-10-13,ma,201942,1.05407,1.05407,last
2019-10-20,ma,201943,0.989778,0.989778,last
2019-10-27,ma,201944,1.06684,1.06684,last
2019-11-03,ma,201945,1.22268,1.22268,last
2019-11-10,ma,201946,1.46429,1.46429,last
2019-11-17,ma,201947,1.4374,1.4374,last
2019-11-24,ma,201948,1.91389,1.91389,last
2019-12-01,ma,201949,1.88156,1.88156,last
2019-12-08,ma,201950,1.78126,1.78126,last
2019-12-15,ma,201951,2.35203,2.35203,last
2019-12-22,ma,201952,3.58007,3.58007,last
2019-12-29,ma,202001,3.92322,3.92322,last
2020-01-05,ma,202002,3.3674,3.3674,last
2020-01-12,ma,202003,4.15404,4.15404,last
2020-01-19,ma,202004,5.0205,5.0205,last
2020-01-26,ma,202005,5.54626,5.54626,last
2020-02-02,ma,202006,6.26648,6.26648,last
2020-02-09,ma,202007,5.26225,5.26225,last
2020-02-16,ma,202008,4.7437,4.7437,last
2020-02-23,ma,202009,3.6177,3.6177,last
2020-03-01,ma,202010,3.53062,3.53062,last
2020-03-08,ma,202011,4.59862,4.59862,last
2020-03-15,ma,202012,6.61412,6.61412,last
2020-03-22,ma,202013,5.48371,5.48371,last
2020-03-29,ma,202014,5.15334,5.15334,last
2020-04-05,ma,202015,4.29839,4.29839,last
2020-04-12,ma,202016,3.72026,3.72026,last
2020-04-19,ma,202017,2.90564,2.90564,last
2020-04-26,ma,202018,2.41168,2.41168,last
2020-05-03,ma,202019,1.92216,1.92216,last
2020-05-10,ma,202020,1.72892,1.72892,last
2020-05-17,ma,202021,1.28336,1.28336,last
2020-05-24,ma,202022,1.00107,1.00107,last
2020-05-31,ma,202023,0.971116,0.971116,last
2020-06-07,ma,202024,0.826264,0.826264,last
2020-06-14,ma,202025,0.705581,0.705581,last
2020-06-21,ma,202026,0.726951,0.726951,last
2020-06-28,ma,202027,0.606551,0.606551,last
2020-07-05,ma,202028,0.626838,0.626838,last
2020-07-12,ma,202029,0.61946,0.61946,last
2020-07-19,ma,202030,0.557166,0.557166,last
2020-07-26,ma,202031,0.650521,0.650521,last
2020-08-02,ma,202032,0.659858,0.659858,last
2020-08-09,ma,202033,0.777437,0.777437,last
2020-08-16,ma,202034,0.759364,0.759364,last
2020-08-23,ma,202035,0.696873,0.696873,last
2020-08-30,ma,202036,0.691485,0.691485,last
2020-09-06,ma,202037,0.725985,0.725985,last
2020-09-13,ma,202038,0.711484,0.711484,last
2020-09-20,ma,202039,0.715325,0.715325,last
2020-09-27,ma,202040,0.661963,0.661963,last
2020-10-04,ma,202041,0.739848,0.739848,last
2020-10-11,ma,202042,0.608448,0.608448,last
2020-10-18,ma,202043,0.669414,0.669414,last
2020-10-25,ma,202044,0.788989,0.788989,last
2020-11-01,ma,202045,0.955625,0.955625,last
2020-11-08,ma,202046,0.96886,0.96886,last
2020-11-15,ma,202047,0.974493,0.974493,last
2020-11-22,ma,202048,1.178,1.178,last
2020-11-29,ma,202049,1.09717,1.09717,last
2020-12-06,ma,202050,1.04216,1.04216,last
2020-12-13,ma,202051,1.05308,1.05308,last
2020-12-20,ma,202052,1.098,1.098,last
2020-12-27,ma,202053,1.09182,1.09182,last
2021-01-03,ma,202101,0.991023,0.991023,last
2021-01-10,ma,202102,0.772562,0.772562,last
2021-01-17,ma,202103,0.75212,0.75212,last
2021-01-24,ma,202104,0.74451,0.74451,last
2021-01-31,ma,202105,0.56494,0.56494,last
2021-02-07,ma,202106,0.525871,0.525871,last
2021-02-14,ma,202107,0.510005,0.510005,last
2021-02-21,ma,202108,0.460251,0.460251,last
2021-02-28,ma,202109,0.503864,0.503864,last
2021-03-07,ma,202110,0.546581,0.546581,last
2021-03-14,ma,202111,0.532256,0.532256,last
2021-03-21,ma,202112,0.540346,0.540346,last
2021-03-28,ma,202113,0.611114,0.611114,last
2021-04-04,ma,202114,0.633889,0.633889,last
2021-04-11,ma,202115,0.544362,0.544362,last
2021-04-18,ma,202116,0.524562,0.524562,last
2021-04-25,ma,202117,0.510864,0.510864,last
2021-05-02,ma,202118,0.537107,0.537107,last
2021-05-09,ma,202119,0.590751,0.590751,last
2021-05-16,ma,202120,0.603959,0.603959,last
2021-05-23,ma,202121,0.587954,0.587954,last
2021-05-30,ma,202122,0.715868,0.715868,last
2021-06-06,ma,202123,0.69532,0.69532,last
2021-06-13,ma,202124,0.77861,0.77861,last
2021-06-20,ma,202125,0.793913,0.793913,last
2021-06-27,ma,202126,0.723231,0.723231,last
2021-07-04,ma,202127,0.855239,0.855239,last
2021-07-11,ma,202128,0.786909,0.786909,last
2021-07-18,ma,202129,0.851023,0.851023,last
2021-07-25,ma,202130,0.986784,0.986784,last
2021-08-01,ma,202131,1.04275,1.04275,last
2021-08-08,ma,202132,1.03854,1.03854,last
2021-08-15,ma,202133,1.03048,1.03048,last
2021-08-22,ma,202134,1.01277,1.01277,last
2021-08-29,ma,202135,1.02415,1.02415,last
2021-09-05,ma,202136,1.23445,1.23445,last
2021-09-12,ma,202137,1.17043,1.17043,last
2021-09-19,ma,202138,1.2885,1.2885,last
2021-09-26,ma,202139,1.36196,1.36196,last
2021-10-03,ma,202140,1.26833,1.26833,last
2021-10-10,ma,202141,1.21124,1.21124,last
2021-10-17,ma,202142,1.11751,1.11751,last
2021-10-24,ma,202143,1.08467,1.08467,last
2021-10-31,ma,202144,1.20192,1.20192,last
2021-11-07,ma,202145,1.42089,1.42089,last
2021-11-14,ma,202146,1.56633,1.56633,last
2021-11-21,ma,202147,2.00593,2.00593,last
2021-11-28,ma,202148,2.53869,2.53869,last
2021-12-05,ma,202149,2.86691,2.86691,last
2021-12-12,ma,202150,2.81543,2.81543,last
2021-12-19,ma,202151,3.46429,3.46429,last
2021-12-26,ma,202152,4.39349,4.39349,last
2022-01-02,ma,202201,3.19645,3.19645,last
2022-01-09,ma,202202,1.94832,1.94832,last
2022-01-16,ma,202203,1.2028,1.2028,last
2022-01-23,ma,202204,0.833849,0.833849,last
2022-01-30,ma,202205,0.741368,0.741368,last
2022-02-06,ma,202206,0.528629,0.528629,last
2022-02-13,ma,202207,0.501902,0.501902,last
2022-02-20,ma,202208,0.633875,0.633875,last
2022-02-27,ma,202209,0.626887,0.626887,last
2022-03-06,ma,202210,1.01285,1.01285,last
2022-03-13,ma,202211,1.20161,1.20161,last
2022-03-20,ma,202212,1.54148,1.54148,last
2022-03-27,ma,202213,2.11857,2.11857,last
2022-04-03,ma,202214,2.8313,2.8313,last
2022-04-10,ma,202215,3.43025,3.43025,last
2022-04-17,ma,202216,3.30314,3.30314,last
2022-04-24,ma,202217,2.82196,2.82196,last
2022-05-01,ma,202218,3.25249,3.25249,last
2022-05-08,ma,202219,3.36681,3.36681,last
2022-05-15,ma,202220,2.61867,2.61867,last
2022-05-22,ma,202221,2.04799,2.04799,last
2022-05-29,ma,202222,1.61708,1.61708,last
2022-06-05,ma,202223,1.33848,1.33848,last
2022-06-12,ma,202224,1.20256,1.20256,last
2022-06-19,ma,202225,1.0713,1.0713,last
2022-06-26,ma,202226,1.00039,1.00039,last
2022-07-03,ma,202227,0.981253,0.981253,last
2022-07-10,ma,202228,0.75175,0.75175,last
2022-07-17,ma,202229,0.814192,0.814192,last
2022-07-24,ma,202230,0.81028,0.81028,last
2022-07-31,ma,202231,0.771434,0.771434,last
2022-08-07,ma,202232,0.800972,0.800972,last
2022-08-14,ma,202233,0.816388,0.816388,last
2022-08-21,ma,202234,0.819288,0.819288,last
2022-08-28,ma,202235,0.769004,0.769004,last
2022-09-04,ma,202236,0.914233,0.914233,last
2022-09-11,ma,202237,1.12976,1.12976,last
2022-09-18,ma,202238,1.23265,1.23265,last
2022-09-25,ma,202239,1.39094,1.39094,last
2022-10-02,ma,202240,1.5803,1.5803,last
2022-10-09,ma,202241,1.72671,1.72671,last
2022-10-16,ma,202242,1.68775,1.68775,last
2022-10-23,ma,202243,2.07313,2.07313,last
2022-10-30,ma,202244,2.64377,2.64377,last
2022-11-06,ma,202245,2.65212,2.65212,last
2022-11-13,ma,202246,2.77051,2.77051,last
2022-11-20,ma,202247,4.58742,4.58742,last
2022-11-27,ma,202248,6.31883,6.31883,last
2022-12-04,ma,202249,7.89965,7.89965,last
2022-12-11,ma,202250,8.72322,8.72322,last
2022-12-18,ma,202251,8.89624,8.89624,last
2022-12-25,ma,202252,7.95073,7.95073,last
2023-01-01,ma,202301,4.71774,4.71774,last
2023-01-08,ma,202302,2.75916,2.75916,last
2023-01-15,ma,202303,2.12983,2.12983,last
2023-01-22,ma,202304,1.90216,1.90216,last
2023-01-29,ma,202305,1.70274,1.70274,last
2023-02-05,ma,202306,1.72143,1.72143,last
2023-02-12,ma,202307,1.86398,1.86398,last
2023-02-19,ma,202308,1.64238,1.64238,last
2023-02-26,ma,202309,1.44468,1.44468,last
2023-03-05,ma,202310,1.58898,1.58898,last
2023-03-12,ma,202311,1.50897,1.50897,last
2023-03-19,ma,202312,1.64735,1.64735,last
2023-03-26,ma,202313,1.6838,1.6838,last
2023-04-02,ma,202314,1.59207,1.59207,last
2023-04-09,ma,202315,1.563,1.563,last
2023-04-16,ma,202316,1.31584,1.31584,last
2023-04-23,ma,202317,1.23866,1.23866,last
2023-04-30,ma,202318,1.2215,1.2215,last
2023-05-07,ma,202319,1.34974,1.34974,last
2023-05-14,ma,202320,1.28767,1.28767,last
2023-05-21,ma,202321,1.27233,1.27233,last
2023-05-28,ma,202322,1.25974,1.25974,last
2023-06-04,ma,202323,1.15233,1.15233,last
2023-06-11,ma,202324,1.06524,1.06524,last
2023-06-18,ma,202325,1.05105,1.05105,last
2023-06-25,ma,202326,0.832835,0.832835,last
2023-07-02,ma,202327,0.793419,0.793419,last
2023-07-09,ma,202328,0.779157,0.779157,last
2023-07-16,ma,202329,0.740125,0.740125,last
2023-07-23,ma,202330,0.766041,0.766041,last
2023-07-30,ma,202331,0.75546,0.75546,last
2023-08-06,ma,202332,0.826837,0.826837,last
2023-08-13,ma,202333,0.761852,0.761852,last
2023-08-20,ma,202334,0.868732,0.868732,last
2023-08-27,ma,202335,0.819288,0.819288,last
2023-09-03,ma,202336,0.966937,0.966937,last
2023-09-10,ma,202337,1.03588,1.03588,last
2023-09-17,ma,202338,1.20382,1.20382,last
2023-09-24,ma,202339,1.2868,1.2868,last
2023-10-01,ma,202340,1.34589,1.34589,last
2023-10-08,ma,202341,1.29241,1.29241,last
2023-10-15,ma,202342,1.47521,1.47521,last
2023-10-22,ma,202343,1.42261,1.42261,last
2023-10-29,ma,202344,1.72117,1.72117,last
2023-11-05,ma,202345,1.85425,1.85425,last
2023-11-12,ma,202346,2.05182,2.05182,last
2023-11-19,ma,202347,2.51809,2.51809,last
2023-11-26,ma,202348,2.7232,2.7232,last
2023-12-03,ma,202349,3.0661,3.0661,last
2023-12-10,ma,202350,3.90909,3.90909,last
2023-12-17,ma,202351,5.03662,5.03662,last
2023-12-24,ma,202352,6.44775,6.44775,last
2023-12-31,ma,202401,5.18626,5.18626,last
2024-01-07,ma,202402,4.46419,4.46419,last
2024-01-14,ma,202403,3.8875,3.8875,last
2024-01-21,ma,202404,3.74614,3.74614,last
2024-01-28,ma,202405,4.22667,4.22667,last
2024-02-04,ma,202406,4.55044,4.55044,last
2024-02-11,ma,202407,4.49449,4.49449,last
2024-02-18,ma,202408,4.62668,4.62668,last
2024-02-25,ma,202409,4.22522,4.22522,last
2024-03-03,ma,202410,3.84944,3.84944,last
2024-03-10,ma,202411,3.35394,3.35394,last
2024-03-17,ma,202412,3.26665,3.26665,last
2024-03-24,ma,202413,3.29987,3.29987,last
2024-03-31,ma,202414,3.17707,3.17707,last
2024-04-07,ma,202415,2.86417,2.86417,last
2024-04-14,ma,202416,2.1926,2.1926,last
2024-04-21,ma,202417,1.73889,1.73889,last
2024-04-28,ma,202418,1.75418,1.75418,last
2024-05-05,ma,202419,1.49506,1.49506,last
2024-05-12,ma,202420,1.36295,1.36295,last
2024-05-19,ma,202421,1.28629,1.28629,last
2024-05-26,ma,202422,1.15929,1.15929,last
2024-06-02,ma,202423,1.02936,1.02936,last
2024-06-09,ma,202424,1.03882,1.03882,last
2024-06-16,ma,202425,0.931646,0.931646,last
2024-06-23,ma,202426,0.938934,0.938934,last
2024-06-30,ma,202427,0.936679,0.936679,last
2024-07-07,ma,202428,0.877583,0.877583,last
2024-07-14,ma,202429,0.88084,0.88084,last
2024-07-21,ma,202430,0.877142,0.877142,last
2024-07-28,ma,202431,0.933889,0.933889,last
2024-08-04,ma,202432,0.919635,0.919635,last
2024-08-11,ma,202433,0.933514,0.933514,last
2024-08-18,ma,202434,1.01879,1.01879,last
2024-08-25,ma,202435,1.0206,1.0206,last
2024-09-01,ma,202436,1.13464,1.13464,last
2024-09-08,ma,202437,1.30964,1.30964,last
2024-09-15,ma,202438,1.44152,1.44152,last
2024-09-22,ma,202439,1.39413,1.39413,last
2024-09-29,ma,202440,1.52107,1.52107,last
2024-10-06,ma,202441,1.54731,1.54731,last
2024-10-13,ma,202442,1.77981,1.77981,last
2024-10-20,ma,202443,1.80932,1.80932,last
2024-10-27,ma,202444,1.84684,1.84684,last
2024-11-03,ma,202445,1.88648,1.88648,last
2024-11-10,ma,202446,1.86358,1.86358,last
2024-11-17,ma,202447,1.9852,1.9852,last
2024-11-24,ma,202448,2.32103,2.32103,last
2024-12-01,ma,202449,2.3878,2.3878,last
2024-12-08,ma,202450,2.76253,2.76253,last
2024-12-15,ma,202451,3.49398,3.49398,last
2024-12-22,ma,202452,5.30214,5.30214,last
2024-12-29,ma,202501,5.89754,5.89754,last
2025-01-05,ma,202502,5.30515,5.30515,last
2025-01-12,ma,202503,7.14139,7.14139,last
2025-01-19,ma,202504,9.18334,9.18334,last
2025-01-26,ma,202505,10.806,10.806,last
2025-02-02,ma,202506,11.7971,11.7971,last
2025-02-09,ma,202507,10.4485,10.4485,last
2025-02-16,ma,202508,8.32798,8.32798,last
2025-02-23,ma,202509,6.28848,6.28848,last
2025-03-02,ma,202510,4.86787,4.86787,last
2025-03-09,ma,202511,3.96026,3.96026,last
2025-03-16,ma,202512,3.19604,3.19604,last
2025-03-23,ma,202513,2.86161,2.86161,last
2025-03-30,ma,202514,2.70807,2.70807,last
2025-04-06,ma,202515,2.47985,2.47985,last
2025-04-13,ma,202516,2.22533,2.22533,last
2025-04-20,ma,202517,1.92169,1.92169,last
2025-04-27,ma,202518,1.47659,1.47659,last
2025-05-04,ma,202519,1.24194,1.24194,last
2025-05-11,ma,202520,1.22228,1.22228,last
2025-05-18,ma,202521,1.19203,1.19203,last
2025-05-25,ma,202522,1.28412,1.28412,last
2025-06-01,ma,202523,1.05698,1.05698,last
2025-06-08,ma,202524,0.985862,0.985862,last
2025-06-15,ma,202525,0.989315,0.989315,last
2025-06-22,ma,202526,0.879053,0.879053,last
2025-06-29,ma,202527,0.805729,0.805729,last
2025-07-06,ma,202528,0.764486,0.764486,last
2025-07-13,ma,202529,0.723194,0.723194,last
2025-07-20,ma,202530,0.699773,0.699773,last
2025-07-27,ma,202531,0.623492,0.623492,last
2025-08-03,ma,202532,0.642739,0.642739,last
2025-08-10,ma,202533,0.657179,0.657179,last
2025-08-17,ma,202534,0.658768,0.658768,last
2025-08-24,ma,202535,0.943278,0.943278,last
2025-08-31,ma,202536,0.890072,0.890072,last
2025-09-07,ma,202537,0.969781,0.969781,last
2025-09-14,ma,202538,1.14523,1.14523,last
2025-09-21,ma,202539,1.18094,1.18094,last
2025-09-28,ma,202540,1.05012,1.05012,last
2025-10-05,ma,202541,1.07292,1.07292,last
2025-10-12,ma,202542,1.08713,1.08713,last
2025-10-19,ma,202543,1.17906,1.17906,last
2025-10-26,ma,202544,1.21693,1.21693,last
2025-11-02,ma,202545,1.37229,1.37229,last
2025-11-09,ma,202546,1.45599,1.45599,last
2025-11-16,ma,202547,1.67579,1.67579,last
2025-11-23,ma,202548,2.26791,2.26791,last
2025-11-30,ma,202549,2.80996,2.80996,last
2025-12-07,ma,202550,4.52991,4.52991,last
2025-12-14,ma,202551,7.69381,7.69381,last
2025-12-21,ma,202552,12.3317,12.3317,last
2025-12-28,ma,202553,11.3327,11.3327,last
2026-01-04,ma,202601,7.80324,7.80324,last
2026-01-11,ma,202602,5.87479,5.87479,last
2026-01-18,ma,202603,4.44136,4.44136,last
2026-01-25,ma,202604,3.30094,3.30094,last
2026-02-01,ma,202605,3.10765,3.10765,last
2026-02-08,ma,202606,3.34856,3.34856,last
2026-02-15,ma,202607,3.60429,3.60429,last
2026-02-22,ma,202608,3.09829,3.09829,last
2026-03-01,ma,202609,2.63679,2.63679,last
2026-03-08,ma,202610,2.8956,2.8956,last
2026-03-15,ma,202611,3.05208,3.05208,last
2026-03-22,ma,202612,3.35719,3.35719,last
2026-03-29,ma,202613,3.32127,3.32127,last
2026-04-05,ma,202614,2.8148,2.8148,last
2026-04-12,ma,202615,2.25105,2.25105,last
2026-04-19,ma,202616,1.66317,1.66317,last
2026-04-26,ma,202617,1.43233,1.43233,last
2026-05-03,ma,202618,1.26902,1.26902,last
2026-05-10,ma,202619,1.32217,1.32217,last
2026-05-17,ma,202620,1.10731,1.10731,last
2026-05-24,ma,202621,0.995717,0.995717,last
2026-05-31,ma,202622,0.993358,0.993358,last
2026-06-07,ma,202623,0.811165,0.811165,last
2026-06-14,ma,202624,0.797022,0.797022,last
2026-06-21,ma,202625,0.706285,0.706285,last
2026-06-28,ma,202626,0.764828,0.764828,last
2026-07-05,ma,202627,0.698942,0.698942,last
2026-07-12,ma,202628,0.619958,0.619958,last
2026-07-19,ma,202629,0.585791,0.585791,last
2026-07-26,ma,202630,0.598838,0.598838,last
2026-08-02,ma,202631,0.547945,0.547945,last
2026-08-09,ma,202632,0.559361,0.559361,last
2026-08-16,ma,202633,0.624395,0.624395,last
2026-08-23,ma,202634,0.625764,0.625764,last
2026-08-30,ma,202635,0.684706,0.684706,last
