model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,2,QUILMES,2024-25,0.9,IT90,80.98262048145082,13,,,,,,2024-11-24,2024-12-15,3.0,14.99863433487372,15.219295568654449,0.22066123378072788,arima
arima,post_covid,2,QUILMES,2024-25,0.98,IT98,115.72591322033615,13,,,,,,2024-11-24,2024-12-15,3.0,14.99863433487372,15.219295568654449,0.22066123378072788,arima
arima,post_covid,2,QUILMES,2025-26,0.5,IT50,46.34689792435932,40,,,,,,2025-06-08,2025-06-22,2.0,39.62797071635056,39.55209752481991,-0.07587319153065408,arima
arima,post_covid,2,QUILMES,2025-26,0.9,IT90,80.98262048145082,40,,,,,,2025-06-08,2025-06-22,2.0,39.62797071635056,39.55209752481991,-0.07587319153065408,arima
arima,post_covid,2,QUILMES,2025-26,0.98,IT98,115.72591322033615,40,,,,,,2025-06-08,2025-06-22,2.0,39.62797071635056,39.55209752481991,-0.07587319153065408,arima
arima,post_covid,2,SAN ISIDRO,2024-25,0.5,IT50,31.02709117627285,13,,,,,,2024-12-15,2024-12-29,2.0,9.082285506690615,5.573625844374025,-3.5086596623165907,arima
arima,post_covid,2,SAN ISIDRO,2024-25,0.9,IT90,61.06994953059092,13,,,,,,2024-12-15,2024-12-29,2.0,9.082285506690615,5.573625844374025,-3.5086596623165907,arima
arima,post_covid,2,SAN ISIDRO,2024-25,0.98,IT98,94.17754601713678,13,,,,,,2024-12-15,2024-12-29,2.0,9.082285506690615,5.573625844374025,-3.5086596623165907,arima
arima,post_covid,2,SAN ISIDRO,2025-26,0.5,IT50,31.02709117627285,37,,,,,,2025-03-30,2025-04-13,2.0,29.93790407760981,26.40810146683599,-3.529802610773821,arima
arima,post_covid,2,SAN ISIDRO,2025-26,0.9,IT90,61.06994953059092,37,,,,,,2025-03-30,2025-04-13,2.0,29.93790407760981,26.40810146683599,-3.529802610773821,arima
arima,post_covid,2,SAN ISIDRO,2025-26,0.98,IT98,94.17754601713678,37,,,,,,2025-03-30,2025-04-13,2.0,29.93790407760981,26.40810146683599,-3.529802610773821,arima
arima,post_covid,2,SAN MIGUEL,2024-25,0.5,IT50,41.72536470891113,13,,,,,,2024-11-10,2024-11-03,-1.0,21.89547949579576,29.353686775941803,7.458207280146041,arima
arima,post_covid,2,SAN MIGUEL,2024-25,0.9,IT90,54.8832873966512,13,,,,,,2024-11-10,2024-11-03,-1.0,21.89547949579576,29.353686775941803,7.458207280146041,arima
arima,post_covid,2,SAN MIGUEL,2024-25,0.98,IT98,65.40139686030513,13,,,,,,2024-11-10,2024-11-03,-1.0,21.89547949579576,29.353686775941803,7.458207280146041,arima
arima,post_covid,2,SAN MIGUEL,2025-26,0.5,IT50,41.72536470891113,40,2025-05-18,2025-08-10,12.0,-12.0,2025-08-10,2025-07-27,2025-08-10,2.0,93.35989173901804,51.56597476010611,-41.79391697891193,arima
arima,post_covid,2,SAN MIGUEL,2025-26,0.9,IT90,54.8832873966512,40,2025-07-20,,,,,2025-07-27,2025-08-10,2.0,93.35989173901804,51.56597476010611,-41.79391697891193,arima
arima,post_covid,2,SAN MIGUEL,2025-26,0.98,IT98,65.40139686030513,40,2025-07-27,,,,,2025-07-27,2025-08-10,2.0,93.35989173901804,51.56597476010611,-41.79391697891193,arima
arima,post_covid,2,TIGRE,2024-25,0.5,IT50,22.292181427607932,13,,,,,,2024-11-17,2024-11-03,-2.0,3.579826781131628,4.62318370510624,1.043356923974612,arima
arima,post_covid,2,TIGRE,2024-25,0.9,IT90,51.59902428823632,13,,,,,,2024-11-17,2024-11-03,-2.0,3.579826781131628,4.62318370510624,1.043356923974612,arima
arima,post_covid,2,TIGRE,2024-25,0.98,IT98,88.26651373174553,13,,,,,,2024-11-17,2024-11-03,-2.0,3.579826781131628,4.62318370510624,1.043356923974612,arima
arima,post_covid,2,TIGRE,2025-26,0.5,IT50,22.292181427607932,40,2025-07-06,2025-07-06,0.0,0.0,2025-07-06,2025-07-13,2025-07-27,2.0,40.72052963537227,41.89162026277808,1.1710906274058104,arima
arima,post_covid,2,TIGRE,2025-26,0.9,IT90,51.59902428823632,40,,,,,,2025-07-13,2025-07-27,2.0,40.72052963537227,41.89162026277808,1.1710906274058104,arima
arima,post_covid,2,TIGRE,2025-26,0.98,IT98,88.26651373174553,40,,,,,,2025-07-13,2025-07-27,2.0,40.72052963537227,41.89162026277808,1.1710906274058104,arima
arima,post_covid,2,TRES DE FEBRERO,2024-25,0.5,IT50,92.40050209783404,13,,,,,,2024-11-10,2024-11-10,0.0,49.97583585958438,57.395392926853745,7.419557067269366,arima
arima,post_covid,2,TRES DE FEBRERO,2024-25,0.9,IT90,150.5622822202344,13,,,,,,2024-11-10,2024-11-10,0.0,49.97583585958438,57.395392926853745,7.419557067269366,arima
arima,post_covid,2,TRES DE FEBRERO,2024-25,0.98,IT98,205.7567466717726,13,,,,,,2024-11-10,2024-11-10,0.0,49.97583585958438,57.395392926853745,7.419557067269366,arima
arima,post_covid,2,TRES DE FEBRERO,2025-26,0.5,IT50,92.40050209783404,40,2025-06-01,2025-06-15,2.0,-2.0,2025-06-15,2025-06-01,2025-06-15,2.0,114.50507446948728,95.94100937669177,-18.564065092795516,arima
arima,post_covid,2,TRES DE FEBRERO,2025-26,0.9,IT90,150.5622822202344,40,,,,,,2025-06-01,2025-06-15,2.0,114.50507446948728,95.94100937669177,-18.564065092795516,arima
arima,post_covid,2,TRES DE FEBRERO,2025-26,0.98,IT98,205.7567466717726,40,,,,,,2025-06-01,2025-06-15,2.0,114.50507446948728,95.94100937669177,-18.564065092795516,arima
arima,post_covid,2,VICENTE LÓPEZ,2024-25,0.5,IT50,105.82113989675452,13,,,,,,2024-11-10,2025-01-26,11.0,15.233101884653536,27.138739562188192,11.905637677534656,arima
arima,post_covid,2,VICENTE LÓPEZ,2024-25,0.9,IT90,168.616011392644,13,,,,,,2024-11-10,2025-01-26,11.0,15.233101884653536,27.138739562188192,11.905637677534656,arima
arima,post_covid,2,VICENTE LÓPEZ,2024-25,0.98,IT98,227.1548194913809,13,,,,,,2024-11-10,2025-01-26,11.0,15.233101884653536,27.138739562188192,11.905637677534656,arima
arima,post_covid,2,VICENTE LÓPEZ,2025-26,0.5,IT50,105.82113989675452,40,2025-05-25,2025-06-08,2.0,-2.0,2025-06-08,2025-05-25,2025-06-08,2.0,114.77965140994756,129.8869714712888,15.107320061341241,arima
arima,post_covid,2,VICENTE LÓPEZ,2025-26,0.9,IT90,168.616011392644,40,,,,,,2025-05-25,2025-06-08,2.0,114.77965140994756,129.8869714712888,15.107320061341241,arima
arima,post_covid,2,VICENTE LÓPEZ,2025-26,0.98,IT98,227.1548194913809,40,,,,,,2025-05-25,2025-06-08,2.0,114.77965140994756,129.8869714712888,15.107320061341241,arima
arima,post_covid,2,CITYWIDE,2024-25,0.5,IT50,77.06642887231719,13,,,,,,2024-11-10,2024-11-03,-1.0,33.76782494046754,41.30992290877702,7.542097968309477,arima
arima,post_covid,2,CITYWIDE,2024-25,0.9,IT90,97.46007981062509,13,,,,,,2024-11-10,2024-11-03,-1.0,33.76782494046754,41.30992290877702,7.542097968309477,arima
arima,post_covid,2,CITYWIDE,2024-25,0.98,IT98,113.25281678189309,13,,,,,,2024-11-10,2024-11-03,-1.0,33.76782494046754,41.30992290877702,7.542097968309477,arima
