model,variant,neighborhood,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,mean_rank
lstm,post_covid,MALVINAS ARGENTINAS,73.07692307692307,100.0,86.79245283018868,-0.0863271574127622,0.7369755865051836,0.4015389254460361,38.84975472252014,2.927555259032919,20.549766316592688,60.92000813214273,84.28626956970547,72.82357527958034,60.37669692012396,4.0774980175680655,42.38811811484251,level,train,22995,,7.333333333333333
gnn_st,post_covid,MERLO,100.0,96.29629629629628,98.1132075471698,0.6941195903518628,0.3962670488618892,0.8057486402758035,9.24238186616164,4.5895144586209895,6.872053186848478,45.70836124015423,59.158193625165744,52.43327743266,11.584247521330044,6.259659131069363,9.262436343911158,blend,train,15726,,1.3333333333333333
persistence,post_covid,MERLO,100.0,92.5925925925926,96.22641509433964,0.571554270932657,0.3656259388726327,0.7028983199525095,10.003541848084035,5.188489031877543,7.5505904134128015,37.287692478757336,70.35607045261044,53.821881465683894,13.353707486909451,7.426894853923754,10.75073126816676,level,none,0,,2.6666666666666665
arima,post_covid,MERLO,96.15384615384616,100.0,98.1132075471698,0.6156080066807919,0.4325084075477634,0.7408299671611456,8.915469364450244,11.414372026157832,10.188495248716372,45.01845290549144,209.07034256976064,127.04439773762604,11.517400844057295,12.521399751703989,12.039338644080653,level,none,,,4.0
lstm,post_covid,MERLO,100.0,100.0,100.0,0.7512586356273379,0.605453841224552,0.7894322241249531,13.653806382857011,9.503657357616154,11.539579520941858,84.92841231430054,135.4816065542386,110.20500943426958,15.061261099389183,11.33808819966365,13.295475058131355,level,train,22995,,4.666666666666667
xgboost_nodemo,post_covid,MERLO,100.0,100.0,100.0,0.6968149095566215,0.506857743181197,0.8010188651824052,17.91490789542069,6.560623385441243,12.130649748827388,77.19879477881473,105.37962256934097,91.28920867407784,22.720291638173595,7.224328841169593,16.72793279684745,climatology,,,,4.0
xgboost,post_covid,MERLO,100.0,100.0,100.0,0.7008245718622005,0.4860080605834515,0.8015550452501751,21.55467417474214,8.256330612407584,14.780046322232083,94.46592768331284,141.9699431479015,118.21793541560716,26.4831836113396,9.340022492406526,19.710502378783644,climatology,,,,5.333333333333333
dualtopo,post_covid,MERLO,96.15384615384616,88.88888888888889,92.45283018867924,0.8287675205638996,-0.2116577693520049,0.8230433323578581,32.20272709773137,10.037990499425815,20.911257509915337,139.8196375661797,153.02646454680405,146.42305105649186,34.77642173365122,11.33742812488039,25.666545911581633,level,train,479905,,6.666666666666667
seasonal_naive,post_covid,MERLO,100.0,100.0,100.0,-0.1675297180048542,-0.18074030817078,0.233667557571844,23.28217066425367,18.17242849645345,20.67909446556299,164.5487049751831,319.0166964883329,241.782700731758,30.96275486357619,21.355286860407237,26.50713694685609,level,none,0,,8.0
gat,post_covid,MERLO,100.0,100.0,100.0,0.6791145348223449,0.2135620514231316,0.7903322769882416,45.37531772026649,9.52924054198795,27.114108591709495,200.40726939542063,146.01024892560076,173.2087591605107,49.751711950651824,11.715761297379974,35.83559119075548,level,,8129,,8.333333333333334
persistence,post_covid,MORENO,96.15384615384616,92.5925925925926,94.33962264150944,0.7138159385258307,0.8768893485813773,0.8976040750809764,25.14602033879493,7.5727095732922685,16.193579005425647,22.74878153122383,35.71118240258409,29.352268767577165,29.21352151398616,10.782040980316603,21.860618001407968,level,none,0,,1.0
gnn_st,post_covid,MORENO,88.46153846153845,96.29629629629628,92.45283018867924,0.6878059460990503,0.8886476970121155,0.9099153270579698,20.531104161189152,8.781126552157932,14.545266511305323,17.022074547092483,33.11560345731546,25.220664746640036,29.553400057349865,11.789590120027446,22.344363004910655,blend,train,15726,,2.0
lstm,post_covid,MORENO,100.0,100.0,100.0,0.6627181951398154,0.8898532190685434,0.8821887831674614,21.810060752185603,11.205468485702866,16.40772129567553,18.860250347519926,43.02524486244973,31.170719251352097,30.006972996561696,14.438278467830113,23.407547580117782,level,train,22995,,3.6666666666666665
gat,post_covid,MORENO,96.15384615384616,100.0,98.1132075471698,0.5239265457150505,0.8350773021440926,0.7785875859323768,35.53302735548753,10.387089340775102,22.72283251780384,30.449853695756183,46.67978067960595,38.71792970639664,43.821163045575894,12.84239193184741,32.032024783485944,level,,8129,,3.6666666666666665
dualtopo,post_covid,MORENO,65.38461538461539,85.18518518518519,75.47169811320755,0.597063620505026,0.5478965829529614,0.8271386173113002,37.4538035759559,17.37491586473253,27.224936251370412,33.08104399842427,49.436064149099394,41.41284671669271,45.583183957458125,21.681028982040484,35.479279797052186,level,train,479905,,6.0
xgboost,post_covid,MORENO,84.61538461538461,100.0,92.45283018867924,0.2014268936023926,0.806309678649127,0.6899594114036534,43.131885965869074,11.94475574365464,27.24410264511832,35.841664993772056,56.115493374320046,46.16984171593801,50.47870546351704,13.982876960908674,36.737122050131255,climatology,,,,5.333333333333333
arima,post_covid,MORENO,42.30769230769231,74.07407407407408,58.490566037735846,0.5555962360789679,0.6561310634384542,0.7844683131015537,42.13506021874238,20.110783829250504,30.915145831642747,34.094842116632925,108.53218038027823,72.01575028867865,50.5466752500242,23.225562860800903,39.091969122909255,level,none,,,7.666666666666667
xgboost_nodemo,post_covid,MORENO,76.92307692307693,100.0,88.67924528301887,0.1586923227662173,0.7912613450649869,0.6694451125875672,45.98883848180131,14.28716389054042,29.83892878436651,38.23692427534618,49.837240571305834,44.14651936951431,53.29103538913326,17.672226985032243,39.39892756716785,climatology,,,,7.333333333333333
seasonal_naive,post_covid,MORENO,96.15384615384616,100.0,98.1132075471698,0.2411553239755035,0.4618446536775091,0.5926816188706436,45.98320005720219,19.333211039533268,32.406790557635006,39.42929708557485,83.92946301994874,62.099192938935154,54.342781644453915,21.601292717337408,41.06603373328139,level,none,0,,8.333333333333334
lstm,post_covid,MORÓN,100.0,100.0,100.0,0.6722960249613574,0.4046141683977615,0.8177862240768107,5.7505783238321575,3.682545799558635,4.697052320900362,24.595850174694185,31.75665419806973,28.24380694131946,7.271592189065605,4.713623881293128,6.103927176319611,level,train,22995,,1.3333333333333333
gnn_st,post_covid,MORÓN,100.0,92.5925925925926,96.22641509433964,0.5571050768457402,0.2553827809015624,0.7400355468622613,6.224150144136869,4.026916680512605,5.104804794743376,24.976356745903207,34.04023499377103,29.593804155194363,8.339355958283086,5.738704835227285,7.133960897733882,blend,train,15726,,2.3333333333333335
xgboost,post_covid,MORÓN,100.0,100.0,100.0,0.6830390873441057,0.2635092804361008,0.75091749409839,6.710052588575172,5.308633766383808,5.996122245194666,29.837277443516424,50.89872167101951,40.56669242733875,8.528305725248538,5.948556034887192,7.328460380960345,climatology,,,,4.0
xgboost_nodemo,post_covid,MORÓN,100.0,100.0,100.0,0.7065503779499145,0.2311204971691496,0.745406730707821,5.424263793864267,6.608804066710261,6.027708838521661,24.32752939479125,66.52745044372793,45.82560238198541,7.251210860494831,7.800349878056722,7.535962715314068,climatology,,,,4.333333333333333
arima,post_covid,MORÓN,96.15384615384616,100.0,98.1132075471698,0.4724275045612711,0.206723462743485,0.6782292107717764,7.044616620719059,4.776909621738702,5.88936965897435,26.977549564427516,47.44434771790811,37.40403164261574,9.200764555670442,5.935230572492733,7.711953171641734,level,none,,,4.666666666666667
gat,post_covid,MORÓN,100.0,100.0,100.0,0.5691545730650398,0.3428932338297149,0.7855786907350462,7.624722260695237,4.309112539997807,5.935638063358811,35.257209441463765,33.67985016330517,34.45364905447732,9.82123863875919,5.851404269041477,8.047413858840525,level,,8129,,5.333333333333333
persistence,post_covid,MORÓN,100.0,92.5925925925926,96.22641509433964,0.4724275045612713,0.206723462743485,0.6782292107717763,6.944800910674764,4.696966799490179,5.7996778729014835,29.81339808589212,41.39998115070685,35.7159970057034,9.720225159941045,6.706596755251199,8.322474785208053,level,none,0,,6.333333333333333
dualtopo,post_covid,MORÓN,100.0,81.48148148148148,90.56603773584906,0.356882171216311,0.3023910787205687,0.7117704002351128,9.16113673723661,6.755973038850008,7.935864664473623,36.28010507749241,54.752307886861765,45.69047254641642,10.519290881388734,8.151050713102684,9.387780541720089,level,train,479905,,8.333333333333334
seasonal_naive,post_covid,MORÓN,100.0,100.0,100.0,0.615894796162591,0.0313503974054419,0.7197654948123408,13.785081406305927,5.748192702233218,9.69081734951417,51.88298089730496,51.91532097144537,51.899456029414225,19.404612196330874,7.423979582730991,14.587492124490344,level,none,0,,8.333333333333334
gnn_st,post_covid,QUILMES,100.0,96.29629629629628,98.1132075471698,0.6282445036263505,0.5656891651649832,0.8071604737707574,3.7632962740384617,4.0624844409801355,3.915712887386106,15.832284918751588,24.395809123533898,20.194834985338797,5.23872997844067,6.60959843257911,5.976518446577733,blend,train,15726,,1.3333333333333333
arima,post_covid,QUILMES,100.0,92.5925925925926,96.22641509433964,0.6026974155935358,0.4720637389323345,0.7712338452070654,4.3423904201004495,4.647252547711749,4.4976975417137535,16.752602943154823,28.47227088030738,22.72299981679858,5.249291719249866,7.383932065020492,6.425975994295716,level,none,,,3.0
persistence,post_covid,QUILMES,100.0,96.29629629629628,98.1132075471698,0.5609874346433299,0.4733476963118573,0.7602129337338216,4.523879586834382,4.841664416871517,4.685769971947639,17.711126295540172,29.69160588275166,23.8143894814781,5.606334831772231,7.507022571537144,6.642915391195496,level,none,0,,4.333333333333333
gat,post_covid,QUILMES,100.0,100.0,100.0,0.7619281212521071,0.396705517031904,0.7901920440617737,4.9088819210345935,5.075537972980076,4.99378217391248,18.788888864236615,30.810442575711853,24.91307660404476,5.983782933386297,7.512563573954434,6.805643637874216,level,,8129,,5.333333333333333
lstm,post_covid,QUILMES,100.0,100.0,100.0,0.1964455408640069,0.4365531551617614,0.703384100117663,6.101011833391234,4.34230221190622,5.205065422446038,20.257117419858133,28.25902826628451,24.333562568037607,7.654839652123691,6.693193214588074,7.181053923022176,level,train,22995,,4.333333333333333
xgboost,post_covid,QUILMES,100.0,100.0,100.0,0.3794610129159372,0.4879803488994583,0.721026234057132,6.509567143745941,5.298158304595639,5.892434338895786,25.045843088735925,35.46871355723995,30.355607289671937,8.151506931922844,7.23589834607029,7.698683749795959,climatology,,,,5.333333333333333
seasonal_naive,post_covid,QUILMES,100.0,100.0,100.0,0.3539892997331185,0.6231157261666482,0.6301780213356099,8.70770916445705,4.444039802925547,6.535651187827795,29.41757269049959,29.86397965212361,29.64498755774201,10.5744489894175,6.042386377450995,8.570545161986608,level,none,0,,5.666666666666667
xgboost_nodemo,post_covid,QUILMES,100.0,100.0,100.0,0.3682968855899268,0.4586972258191238,0.693241818131784,7.607594009887995,5.490859922332624,6.529257776605069,28.434638779727766,35.73346857143091,32.15291056040673,9.643116508898022,7.482024403983243,8.610229440566329,climatology,,,,7.333333333333333
dualtopo,post_covid,QUILMES,100.0,100.0,100.0,0.0755008647060155,0.2756199209212652,0.4926417121211663,7.997441731966459,8.066976229349772,8.032864966482487,29.707969630431418,68.8206617826067,49.63330336833203,9.317168851132362,9.07377338822046,9.193980121278178,level,train,479905,,8.333333333333334
gnn_st,post_covid,SAN ISIDRO,88.46153846153845,100.0,94.0,-0.1385813683426687,0.896329423259051,0.4878586663755134,5.479981202345628,3.763664056857427,4.656148972511292,530.8371219406953,233.00997044268348,378.6143556194893,8.513496027527639,4.584330762336821,6.912099687943072,blend,train,15726,,1.6666666666666667
arima,post_covid,SAN ISIDRO,84.61538461538461,91.66666666666666,88.0,-0.2188209621232858,0.89511013757384,0.3594976265064291,4.880729765161349,4.2180406112394175,4.562638971278822,549.9431535932981,132.94017324085485,336.80829696871604,8.188028912372344,5.919882631533453,7.189185632772513,level,none,,,2.3333333333333335
persistence,post_covid,SAN ISIDRO,73.07692307692307,91.66666666666666,82.0,-0.0906159462629798,0.8804300150724205,0.4586763432069428,4.709333225691432,3.489952301182042,4.124030381926925,267.8080359300455,105.61570493119568,184.90973341952227,8.80442615267559,5.012433514955833,7.236647940352392,level,none,0,,3.0
gat,post_covid,SAN ISIDRO,92.3076923076923,100.0,96.0,0.0816935574910778,0.7080596267558461,0.1010271422849339,8.379584289514101,6.332497626543045,7.396982691287994,1072.2366377058088,394.7714088916339,725.9766318674526,10.097590065275831,7.482771514750599,8.93845548435791,level,,8129,,4.666666666666667
xgboost,post_covid,SAN ISIDRO,100.0,100.0,100.0,-0.4377195753250054,0.4555440913268905,0.2855840459345091,7.460130974555942,7.453189621938397,7.45679912529952,930.7630283372732,396.0204264299943,657.4501429179973,9.638159486325554,9.785251808570662,9.7090419160196,climatology,,,,5.666666666666667
xgboost_nodemo,post_covid,SAN ISIDRO,100.0,100.0,100.0,-0.4706610786627867,0.4874999927268942,0.2090819345339813,8.104962394456322,6.512048529618059,7.340363739333956,1206.7258173080545,321.6283322845143,754.3426582960227,10.901865419918884,8.657161153535029,9.888207069234772,climatology,,,,6.0
seasonal_naive,post_covid,SAN ISIDRO,100.0,100.0,100.0,0.2013666637562997,0.3568499224093607,0.440723745255904,2.1735384118575833,9.712999777988577,5.79247986760046,161.57486519328623,611.9750778925477,391.7794183506864,3.5082005675953765,13.862711339815824,9.93195713680822,level,none,0,,5.666666666666667
lstm,post_covid,SAN ISIDRO,100.0,100.0,100.0,-0.3894774893035788,0.7606659232326998,0.3673774580415986,7.136650486678268,8.481078049476219,7.781975716821286,1131.3775306215964,659.4355997477603,890.162765952747,11.143425402900792,9.620329433504928,10.440107177879211,level,train,22995,,7.333333333333333
dualtopo,post_covid,SAN ISIDRO,100.0,100.0,100.0,-0.4294841701896755,0.9024788052509376,0.6473408498249648,13.574870623075045,12.1528750260671,12.892312736511233,1925.7794744282248,1003.7666910390618,1454.5284962515414,15.814316504734714,13.03373897540307,14.546125401360069,level,train,479905,,8.666666666666666
persistence,post_covid,SAN MIGUEL,96.15384615384616,96.29629629629628,96.22641509433964,0.8093535305305959,0.9091232792589422,0.8958813419862861,10.105605921136506,6.341129092661015,8.187853574554653,18.986267345413165,36.94614215112702,28.13563752945607,14.069656085702867,7.944084044519961,11.369243936040744,level,none,0,,1.3333333333333333
gnn_st,post_covid,SAN MIGUEL,92.3076923076923,96.29629629629628,94.33962264150944,0.7913749932421431,0.915831952401506,0.8975233844474464,10.887495334331806,5.42821901815909,8.1063545694891,19.46870833229746,37.189667238378775,28.496366642942657,15.756695409398352,6.723577134933459,12.034294487518006,blend,train,15726,,1.6666666666666667
xgboost_nodemo,post_covid,SAN MIGUEL,100.0,100.0,100.0,0.6189054120501096,0.8628361781167613,0.7775770765506561,17.855932063494087,8.640685693677504,13.161372592078097,32.05530329683739,61.606396138249195,47.10963361227359,21.546462414033584,9.678448943344865,16.597144107120954,climatology,,,,3.0
xgboost,post_covid,SAN MIGUEL,92.3076923076923,100.0,96.22641509433964,0.3484638353768717,0.8752264023619355,0.7260618534983445,19.832481761202786,8.944309960084885,14.285677258746494,31.94542652401114,60.62933462148992,46.55798347933053,26.03779106463513,9.990288020472224,19.581416261839134,climatology,,,,4.333333333333333
lstm,post_covid,SAN MIGUEL,100.0,100.0,100.0,0.5928529926657056,0.8935604807922602,0.8349857564042549,19.00072888100086,10.577661862762303,14.709732475483106,29.515567306380287,68.51941900319069,49.38545401984974,25.317056882963165,12.15388522290799,19.740364070120904,level,train,22995,,4.666666666666667
dualtopo,post_covid,SAN MIGUEL,80.76923076923077,100.0,90.56603773584906,0.7710144937689626,0.8748344415509659,0.8841922010058664,20.893113943246696,9.680801568207915,15.181181223887318,33.03959415497377,56.057496000303864,44.7656950950476,26.724185306325236,12.31137260811844,20.677725352917825,level,train,479905,,6.333333333333333
arima,post_covid,SAN MIGUEL,65.38461538461539,96.29629629629628,81.13207547169812,0.7439381200018953,0.8008798629003845,0.8294404452802349,20.975976923117177,12.134384289795683,16.471769355198685,33.51370543984482,86.41326495691828,60.462537646655846,26.507677031511378,13.62496671642518,20.958788343749855,level,none,,,7.0
gat,post_covid,SAN MIGUEL,92.3076923076923,100.0,96.22641509433964,0.470491488257751,0.894050122004122,0.7448059891646372,20.131557391240047,10.138433421099627,15.04072065173455,30.65959416151819,60.638117925322256,45.93167230534289,27.23980795585874,12.805824183989468,21.155262589005197,level,,8129,,7.666666666666667
seasonal_naive,post_covid,SAN MIGUEL,96.15384615384616,100.0,98.1132075471698,-0.3196899053220132,-0.1524388084771031,0.1829422618744333,24.994999830403604,13.954989246548845,19.37084349523231,39.40559958733763,80.31081394331912,60.24410501396971,33.796443157198574,17.927232638531,26.908160336938227,level,none,0,,9.0
gnn_st,post_covid,TIGRE,96.15384615384616,100.0,98.1132075471698,0.7935536229504886,0.5801817004276048,0.8675214542577343,5.684491047492394,1.0432129171159532,3.320066339564774,74.32477360671015,67.02222776049571,70.60460874165749,7.517164033142307,1.5290195367198645,5.376968621868318,blend,train,15726,,1.0
persistence,post_covid,TIGRE,96.15384615384616,100.0,98.1132075471698,0.7572122187483088,0.5079397418658178,0.8338789592668755,5.791402460821119,1.077262688766462,3.389859558076294,53.77727000825536,59.44263555374667,56.663399625769806,8.448817631697986,1.6122565678849226,6.028436586984487,level,none,0,,2.6666666666666665
arima,post_covid,TIGRE,88.46153846153845,92.5925925925926,90.56603773584906,0.7799109308127822,0.4202999591159744,0.8392607525362683,5.9974547520110475,1.3636483607611292,3.6368364017516543,60.767812575802935,73.00965058568971,67.00422061857545,8.410965141882286,2.3138600601462427,6.118190178616781,level,none,,,3.6666666666666665
xgboost,post_covid,TIGRE,100.0,100.0,100.0,0.7425582898788704,0.0408503737964509,0.8239695681361373,6.726903195028312,4.814270160596648,5.752542969940481,98.52515800827705,363.1924342378723,233.35565721958028,8.228559349920948,5.063393458758227,6.80269598740745,climatology,,,,4.666666666666667
xgboost_nodemo,post_covid,TIGRE,100.0,100.0,100.0,0.7612969404119451,0.2263682283393877,0.8371623222088646,7.304102607028032,5.7367476442194505,6.5056387580500745,135.27052131655418,419.0019198040961,279.8129318668114,8.873717682413814,6.128408484017672,7.600104328920491,climatology,,,,6.333333333333333
lstm,post_covid,TIGRE,100.0,100.0,100.0,0.4300582634164998,0.5639266460747565,0.5990513516622473,9.739928855429907,3.0479391192196084,6.330802008681266,176.98697844103995,179.28367917252908,178.1569957948174,11.413591808225105,4.213319657309972,8.541052601297107,level,train,22995,,6.333333333333333
gat,post_covid,TIGRE,84.61538461538461,62.96296296296296,73.58490566037736,0.5606451788659903,0.1396272824190318,0.6593231596823282,8.887699986879642,1.711022476631182,5.231656726941748,79.29073913095249,100.71003573765252,90.20245627021475,12.361480850144757,1.9815522255085751,8.772790543779218,level,,8129,,6.0
seasonal_naive,post_covid,TIGRE,100.0,100.0,100.0,-0.0305446395547285,-0.1012860383300585,0.3322890030208055,10.464109052538609,1.5081677642730469,5.901648396252376,100.57102534998673,104.63771310993532,102.64273420882849,14.66854016833046,1.93524445926379,10.36634381569913,level,none,0,,6.333333333333333
dualtopo,post_covid,TIGRE,92.3076923076923,100.0,96.22641509433964,-0.4449387339096098,0.0791934879474469,0.2274001840704614,16.25586040203388,3.103721759937428,9.555714301343237,325.3690832073212,221.34672049543545,272.3765588069266,18.90310079569581,4.094561706799644,13.55852059081296,level,train,479905,,8.0
gnn_st,post_covid,TRES DE FEBRERO,96.15384615384616,96.29629629629628,96.22641509433964,0.4158646417589151,0.8071066193164569,0.8254747883080985,13.843079493596004,5.101633672361021,9.389890112966862,22.119396297481863,20.334560314755155,21.210140230809767,17.101918439422732,6.979107928532746,12.972743962758548,blend,train,15726,,1.6666666666666667
xgboost_nodemo,post_covid,TRES DE FEBRERO,100.0,100.0,100.0,0.4895348571648445,0.5232016919038852,0.8123455431487101,13.03935329777538,7.834147324942363,10.387644594634033,20.851998568704623,29.03013468073351,25.018218852191037,16.231337754168084,10.23896072302846,13.514803210306424,climatology,,,,3.6666666666666665
xgboost,post_covid,TRES DE FEBRERO,100.0,100.0,100.0,0.4981857493789005,0.5172291232609552,0.8100352746434952,13.573500567625633,7.674039635688099,10.568114809846136,21.892283871075836,28.251669147470608,25.13197070999393,16.585919658856348,10.1447193191602,13.68867106021564,climatology,,,,4.0
lstm,post_covid,TRES DE FEBRERO,100.0,100.0,100.0,0.238844701342543,0.7609125840412787,0.8001226231772295,14.449381012586256,5.953252025939114,10.121164359011294,21.9023320141969,24.009729363271543,22.975911795800965,18.48021115240595,7.53928728638472,14.017627942024635,level,train,22995,,3.6666666666666665
dualtopo,post_covid,TRES DE FEBRERO,96.15384615384616,100.0,98.1132075471698,0.5693364329518211,0.5731364625337334,0.8049732847020723,14.165152696462778,7.146595495718497,10.589661292310032,24.231532525446237,24.11004740228421,24.169643877797657,18.336589631385213,9.693539399628138,14.588080276759992,level,train,479905,,4.666666666666667
arima,post_covid,TRES DE FEBRERO,92.3076923076923,100.0,96.22641509433964,0.2772376067148382,0.762939217176309,0.7505089825196826,15.086031499721836,8.498452418646322,11.730094986721102,22.96836585243514,37.77140036784951,30.509534379155667,18.947020606954787,9.91451144996052,15.03942168433332,level,none,,,6.0
persistence,post_covid,TRES DE FEBRERO,96.15384615384616,96.29629629629628,96.22641509433964,0.2723260310839252,0.7671933935540403,0.7523590200327728,16.01085527538671,6.864812618074778,11.35155052543535,25.46766790555556,25.35689949717985,25.41123871638303,20.82618552198619,9.17913271132174,15.990507193548089,level,none,0,,6.0
gat,post_covid,TRES DE FEBRERO,100.0,100.0,100.0,0.2726886049199427,0.6878877348494965,0.6843763612968816,18.75650061093844,6.766081350821036,12.64817381804844,29.858606252238967,26.148013206112157,27.96830413440078,24.989052944189535,8.903434669350954,18.62038493605461,level,,8129,,6.333333333333333
seasonal_naive,post_covid,TRES DE FEBRERO,100.0,100.0,100.0,0.6728344444013166,0.2554560259570134,0.75195449832313,21.34428661712173,12.763466423235323,16.97292538627394,33.97884799387475,52.19917116183071,43.26089941905987,28.762676349878888,15.643563172894456,23.032810549998352,level,none,0,,9.0
gnn_st,post_covid,VICENTE LÓPEZ,76.92307692307693,100.0,88.67924528301887,0.6100961144663124,0.621577311070244,0.7252703030062475,17.78531844799335,5.879835941173412,11.720261321877532,124.51627225589638,70.32252909792024,97.4194006769083,24.478427510047304,7.233089859271901,17.905203021675334,blend,train,15726,,1.3333333333333333
persistence,post_covid,VICENTE LÓPEZ,84.61538461538461,92.5925925925926,88.67924528301887,0.5200227741213026,0.4036700368688289,0.6421126576324876,17.440402873306372,5.563165546161154,11.389734800987108,100.2115620152716,52.101181008068586,76.1563715116701,24.81850239229266,6.686911034144796,18.026295585146837,level,none,0,,1.6666666666666667
gat,post_covid,VICENTE LÓPEZ,100.0,100.0,100.0,0.5355909205860999,0.7155982514822294,0.6736310315174793,25.408016736690815,12.536330611617476,18.85074267297421,182.7071612963213,142.3451629611021,162.5261621287117,29.78596047998842,13.670382210039012,23.03116507443531,level,,8129,,3.0
xgboost,post_covid,VICENTE LÓPEZ,92.3076923076923,100.0,96.22641509433964,0.5821905703509284,0.5051440834423412,0.6902803461555376,32.08196290704319,14.076970552801209,22.90960831148595,233.5014731877195,146.99587905161917,190.24867611966937,36.676679220799514,16.423376476685377,28.23663007295115,climatology,,,,4.666666666666667
xgboost_nodemo,post_covid,VICENTE LÓPEZ,96.15384615384616,100.0,98.1132075471698,0.5810034881141748,0.489787519975399,0.6869348091416823,33.236746972069696,13.703104761308216,23.285646223191204,240.53592876308443,147.0761433946694,193.80603607887693,37.54710222338823,16.083514908629635,28.694471303242334,climatology,,,,5.0
arima,post_covid,VICENTE LÓPEZ,69.23076923076923,85.18518518518519,77.35849056603774,0.5242310809699191,0.4568186187579425,0.6444722010965126,31.773525433326103,19.747273151414085,25.64694408216338,211.67264140559055,221.58663188501296,216.62963664530176,35.7036032617138,22.595793485045785,29.756501201663852,level,none,,,5.333333333333333
lstm,post_covid,VICENTE LÓPEZ,84.61538461538461,100.0,92.45283018867924,0.2048577219653554,0.3680426458198344,0.5184724966203967,56.53674954173936,28.267026189694437,42.13519236239572,386.3553840342988,311.1633508703987,348.7593674523488,60.79872614058844,30.78828733698588,47.919432346778166,level,train,22995,,7.666666666666667
dualtopo,post_covid,VICENTE LÓPEZ,80.76923076923077,55.55555555555556,67.9245283018868,-0.243223554263884,0.2379022942614423,-0.1156406175948617,32.03140963040865,47.911274238869,40.12115197811487,199.52835050352476,532.2574405115218,365.8928955075233,39.054804070478006,59.83118464794575,50.71396452166272,level,train,479905,,8.0
seasonal_naive,post_covid,VICENTE LÓPEZ,69.23076923076923,100.0,84.90566037735849,0.6221891355099968,0.2910747520012173,0.6901921794611319,60.71440250269781,23.97147040763309,41.99630502030635,366.49573701922304,269.5667060198183,318.0312215195206,74.77236560449148,29.548505288522215,56.45797494674105,level,none,0,,8.333333333333334
