model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,4,Worthington,2025-26,0.98,IT98,31.956357603850087,44,2025-12-21,,,,,2025-12-21,2026-01-25,5.0,44.86505432877672,21.712594740146383,-23.15245958863034,arima
arima,post_covid,4,CITYWIDE,2024-25,0.5,IT50,35.19412725226089,9,,,,,,2025-06-01,2025-06-15,2.0,13.228462952536946,17.048252517536035,3.8197895649990894,arima
arima,post_covid,4,CITYWIDE,2024-25,0.9,IT90,56.071415152332634,9,,,,,,2025-06-01,2025-06-15,2.0,13.228462952536946,17.048252517536035,3.8197895649990894,arima
arima,post_covid,4,CITYWIDE,2024-25,0.98,IT98,75.53173152268305,9,,,,,,2025-06-01,2025-06-15,2.0,13.228462952536946,17.048252517536035,3.8197895649990894,arima
arima,post_covid,4,CITYWIDE,2025-26,0.5,IT50,35.19412725226089,44,2025-12-14,,,,,2025-12-21,2026-01-18,4.0,52.20358501211178,35.1928170777702,-17.01076793434158,arima
arima,post_covid,4,CITYWIDE,2025-26,0.9,IT90,56.071415152332634,44,,,,,,2025-12-21,2026-01-18,4.0,52.20358501211178,35.1928170777702,-17.01076793434158,arima
arima,post_covid,4,CITYWIDE,2025-26,0.98,IT98,75.53173152268305,44,,,,,,2025-12-21,2026-01-18,4.0,52.20358501211178,35.1928170777702,-17.01076793434158,arima
dualtopo,post_covid,4,Agler/Cassidy,2024-25,0.5,IT50,51.74083078339265,9,,,,,,2025-06-08,2025-06-01,-1.0,30.734241485595703,20.93387985229492,-9.800361633300785,dualtopo
dualtopo,post_covid,4,Agler/Cassidy,2024-25,0.9,IT90,88.48740693700204,9,,,,,,2025-06-08,2025-06-01,-1.0,30.734241485595703,20.93387985229492,-9.800361633300785,dualtopo
dualtopo,post_covid,4,Agler/Cassidy,2024-25,0.98,IT98,124.72586226376617,9,,,,,,2025-06-08,2025-06-01,-1.0,30.734241485595703,20.93387985229492,-9.800361633300785,dualtopo
dualtopo,post_covid,4,Agler/Cassidy,2025-26,0.5,IT50,51.74083078339265,44,2025-12-14,,,,,2025-12-14,2026-01-11,4.0,86.05587768554688,49.475555419921875,-36.580322265625,dualtopo
dualtopo,post_covid,4,Agler/Cassidy,2025-26,0.9,IT90,88.48740693700204,44,,,,,,2025-12-14,2026-01-11,4.0,86.05587768554688,49.475555419921875,-36.580322265625,dualtopo
dualtopo,post_covid,4,Agler/Cassidy,2025-26,0.98,IT98,124.72586226376617,44,,,,,,2025-12-14,2026-01-11,4.0,86.05587768554688,49.475555419921875,-36.580322265625,dualtopo
dualtopo,post_covid,4,Bexley,2024-25,0.5,IT50,24.605454693531783,9,,,,,,2025-06-08,2025-06-01,-1.0,7.03457498550415,8.328890800476074,1.2943158149719238,dualtopo
dualtopo,post_covid,4,Bexley,2024-25,0.9,IT90,37.5430295506582,9,,,,,,2025-06-08,2025-06-01,-1.0,7.03457498550415,8.328890800476074,1.2943158149719238,dualtopo
dualtopo,post_covid,4,Bexley,2024-25,0.98,IT98,49.19357270883574,9,,,,,,2025-06-08,2025-06-01,-1.0,7.03457498550415,8.328890800476074,1.2943158149719238,dualtopo
dualtopo,post_covid,4,Bexley,2025-26,0.5,IT50,24.605454693531783,44,2025-12-07,,,,,2026-01-04,2026-01-11,1.0,49.24202346801758,20.230573654174805,-29.011449813842773,dualtopo
dualtopo,post_covid,4,Bexley,2025-26,0.9,IT90,37.5430295506582,44,2025-12-28,,,,,2026-01-04,2026-01-11,1.0,49.24202346801758,20.230573654174805,-29.011449813842773,dualtopo
dualtopo,post_covid,4,Bexley,2025-26,0.98,IT98,49.19357270883574,44,2026-01-04,,,,,2026-01-04,2026-01-11,1.0,49.24202346801758,20.230573654174805,-29.011449813842773,dualtopo
dualtopo,post_covid,4,Clintonville/Near North,2024-25,0.5,IT50,15.728895715230147,9,,,,,,2025-07-13,2025-06-01,-6.0,5.136054039001465,5.8184895515441895,0.6824355125427246,dualtopo
dualtopo,post_covid,4,Clintonville/Near North,2024-25,0.9,IT90,22.099499115677975,9,,,,,,2025-07-13,2025-06-01,-6.0,5.136054039001465,5.8184895515441895,0.6824355125427246,dualtopo
dualtopo,post_covid,4,Clintonville/Near North,2024-25,0.98,IT98,27.469599865392972,9,,,,,,2025-07-13,2025-06-01,-6.0,5.136054039001465,5.8184895515441895,0.6824355125427246,dualtopo
dualtopo,post_covid,4,Clintonville/Near North,2025-26,0.5,IT50,15.728895715230147,44,2025-12-07,,,,,2025-12-28,2026-01-11,2.0,27.734691619873047,14.00397491455078,-13.730716705322267,dualtopo
dualtopo,post_covid,4,Clintonville/Near North,2025-26,0.9,IT90,22.099499115677975,44,2025-12-21,,,,,2025-12-28,2026-01-11,2.0,27.734691619873047,14.00397491455078,-13.730716705322267,dualtopo
dualtopo,post_covid,4,Clintonville/Near North,2025-26,0.98,IT98,27.469599865392972,44,2025-12-28,,,,,2025-12-28,2026-01-11,2.0,27.734691619873047,14.00397491455078,-13.730716705322267,dualtopo
dualtopo,post_covid,4,Dublin,2024-25,0.5,IT50,8.038849454818003,9,,,,,,2025-07-13,2025-06-01,-6.0,3.810394763946533,2.6112940311431885,-1.1991007328033447,dualtopo
dualtopo,post_covid,4,Dublin,2024-25,0.9,IT90,14.1626396504559,9,,,,,,2025-07-13,2025-06-01,-6.0,3.810394763946533,2.6112940311431885,-1.1991007328033447,dualtopo
dualtopo,post_covid,4,Dublin,2024-25,0.98,IT98,20.345693253667104,9,,,,,,2025-07-13,2025-06-01,-6.0,3.810394763946533,2.6112940311431885,-1.1991007328033447,dualtopo
